codigo,periodo,internacoes,valor_total,media_permanencia,custo_medio_internacao
353470,2025-09,916,1691821.15,3.9,1846.97
353470,2025-10,894,1756760.96,4.4,1965.06
353470,2025-11,940,1946558.87,3.8,2070.81
353470,2025-12,922,1750050.41,3.8,1898.1
353470,2026-01,872,1686764.98,4.1,1934.36
353470,2026-02,798,1474609.54,4.2,1847.88
353470,2026-03,902,1592585.47,4.3,1765.62
353470,2026-04,860,1669534.45,4.2,1941.32
353470,2026-05,862,1843538.66,4.0,2138.68
353470,2026-06,804,1924450.06,4.3,2393.59
353475,2025-07,52,23607.21,3.3,453.98
353475,2025-08,50,39066.26,3.0,781.33
353475,2025-09,41,25924.63,2.2,632.31
353475,2025-10,57,26402.3,3.8,463.2
353475,2025-11,41,26331.97,3.4,642.24
353475,2025-12,44,18745.21,3.2,426.03
353475,2026-01,34,13984.29,3.2,411.3
353475,2026-02,40,23271.84,3.0,581.8
353475,2026-03,48,27815.66,4.0,579.49
353475,2026-04,56,24326.06,3.9,434.39
353475,2026-05,61,24690.32,3.6,404.76
353475,2026-06,50,31621.2,3.9,632.42
353520,2025-07,52,17568.78,3.2,337.86
353520,2025-08,57,19255.91,2.7,337.82
353520,2025-09,71,26078.74,3.0,367.31
353520,2025-10,83,24399.98,2.9,293.98
353520,2025-11,72,21295.74,2.8,295.77
353520,2025-12,40,13648.45,3.0,341.21
353520,2026-01,49,14269.07,2.7,291.21
353520,2026-02,53,17569.86,2.9,331.51
353520,2026-03,70,19783.46,2.6,282.62
353520,2026-04,72,21745.5,2.7,302.02
353520,2026-05,46,13429.43,3.6,291.94
353520,2026-06,49,18140.09,3.1,370.21
353530,2025-07,163,129709.78,2.2,795.77
353530,2025-08,188,121901.74,2.2,648.41
353530,2025-09,188,117649.36,2.1,625.79
353530,2025-10,152,114583.62,2.0,753.84
353530,2025-11,183,163894.56,2.1,895.6
353530,2025-12,169,121236.1,2.0,717.37
353530,2026-01,194,127625.33,2.0,657.86
353530,2026-02,178,133768.84,2.1,751.51
353530,2026-03,233,185072.15,1.7,794.3
353530,2026-04,256,236945.24,1.8,925.57
353530,2026-05,213,118661.01,1.9,557.09
353530,2026-06,234,128349.76,2.0,548.5
353550,2025-07,449,618685.59,3.3,1377.92
353550,2025-08,436,601030.53,3.7,1378.51
353550,2025-09,422,560002.75,3.1,1327.02
353550,2025-10,667,619764.85,1.8,929.18
353550,2025-11,338,495450.76,3.4,1465.83
353550,2025-12,359,575901.88,3.3,1604.18
353550,2026-01,604,642716.17,2.2,1064.1
353550,2026-02,330,506881.74,3.8,1536.01
353550,2026-03,509,666107.29,2.3,1308.66
353550,2026-04,376,519823.27,3.6,1382.51
353550,2026-05,349,568659.48,4.0,1629.4
353550,2026-06,487,592536.43,2.3,1216.71
353580,2025-07,75,33544.36,3.4,447.26
353580,2025-08,75,29241.24,2.7,389.88
353580,2025-09,71,29437.85,2.6,414.62
353580,2025-10,67,26501.44,3.4,395.54
353580,2025-11,64,24820.19,3.6,387.82
353580,2025-12,51,22066.93,2.8,432.68
353580,2026-01,78,30149.95,2.6,386.54
353580,2026-02,43,15288.51,3.5,355.55
353580,2026-03,68,24963.74,3.1,367.11
353580,2026-04,68,26946.61,1.9,396.27
353580,2026-05,77,30083.56,2.5,390.7
353580,2026-06,60,26916.64,3.2,448.61
353600,2025-10,42,16114.68,5.2,383.68
353600,2025-11,19,6267.67,5.1,329.88
353600,2025-12,46,15759.35,3.6,342.59
353600,2026-01,39,10180.79,4.4,261.05
353600,2026-02,38,8433.15,3.9,221.92
353620,2025-07,756,1136613.53,4.0,1503.46
353620,2025-08,821,1151610.09,4.2,1402.69
353620,2025-09,822,991855.35,4.4,1206.64
353620,2025-10,754,1131388.24,4.2,1500.51
353620,2025-11,782,978771.15,4.2,1251.63
353620,2025-12,754,956601.21,4.1,1268.7
353620,2026-01,870,1014042.9,4.2,1165.57
353620,2026-02,790,999522.91,4.2,1265.22
353620,2026-03,784,1097058.63,4.3,1399.31
353620,2026-04,722,863290.45,4.3,1195.69
353620,2026-05,847,1022782.03,4.1,1207.53
353620,2026-06,816,1001964.32,4.6,1227.9
353630,2025-07,68,39072.06,4.2,574.59
353630,2025-08,81,41472.64,4.0,512.01
353630,2025-09,68,48532.82,3.6,713.72
353630,2025-10,104,58017.25,3.3,557.86
353630,2025-11,78,37733.21,2.2,483.76
353630,2025-12,67,31538.69,2.9,470.73
353630,2026-01,63,31776.96,3.0,504.4
353630,2026-02,77,37591.94,2.9,488.21
353630,2026-03,88,47823.62,3.4,543.45
353630,2026-04,104,53308.98,2.8,512.59
353630,2026-05,105,54201.99,3.0,516.21
353630,2026-06,80,47103.78,2.4,588.8
353650,2025-07,317,267914.88,3.4,845.16
353650,2025-08,397,370917.19,3.9,934.3
353650,2025-09,566,511574.11,4.8,903.84
353650,2025-10,374,335502.04,3.5,897.06
353650,2025-11,658,655131.67,3.5,995.64
353650,2025-12,767,807291.53,3.6,1052.53
353650,2026-01,738,650012.7,3.3,880.78
353650,2026-02,916,887037.3,4.1,968.38
353650,2026-03,560,493392.43,3.7,881.06
353660,2025-07,8,3000.38,3.9,375.05
353660,2025-08,11,5202.4,3.7,472.95
353660,2025-09,10,5077.38,6.4,507.74
353660,2025-10,4,1553.76,4.8,388.44
353660,2025-11,13,3770.36,2.9,290.03
353660,2025-12,17,6430.42,3.8,378.26
353660,2026-01,7,1903.04,5.0,271.86
353660,2026-02,15,5674.67,2.4,378.31
353660,2026-03,16,5721.79,2.7,357.61
353660,2026-04,14,4887.27,5.1,349.09
353660,2026-05,15,4319.56,3.5,287.97
353660,2026-06,10,4290.72,3.9,429.07
353670,2025-07,156,233199.67,5.2,1494.87
353670,2025-08,190,205245.47,3.8,1080.24
353670,2025-09,188,216841.54,4.4,1153.41
353670,2025-10,93,99500.86,5.5,1069.9
353670,2025-11,163,107685.38,4.3,660.65
353670,2025-12,130,81031.48,3.1,623.32
353670,2026-01,181,186716.49,3.5,1031.58
353670,2026-02,191,309167.99,4.9,1618.68
353670,2026-03,201,222405.16,3.9,1106.49
353670,2026-04,179,162948.43,3.7,910.33
353670,2026-05,193,184972.11,3.9,958.4
353670,2026-06,179,172927.93,4.0,966.08
353700,2025-07,82,45315.41,2.7,552.63
353700,2025-08,106,41524.64,2.5,391.74
353700,2025-09,98,48425.85,2.4,494.14
353700,2025-10,88,38966.61,2.0,442.8
353700,2025-11,92,40132.78,2.9,436.23
353700,2025-12,100,34053.2,1.4,340.53
353700,2026-01,92,38814.25,2.5,421.89
353700,2026-02,99,46688.85,2.4,471.6
353700,2026-03,80,35903.07,2.4,448.79
353700,2026-04,84,34659.14,3.3,412.61
353700,2026-05,71,31554.49,2.2,444.43
353700,2026-06,76,34900.34,3.6,459.22
353710,2025-07,88,52740.33,2.9,599.32
353710,2025-08,100,62081.09,3.8,620.81
353710,2025-09,103,69338.82,3.2,673.19
353710,2025-10,89,69216.67,3.1,777.72
353710,2025-11,102,63873.48,3.5,626.21
353710,2025-12,101,60732.02,3.1,601.31
353710,2026-01,99,62163.95,5.5,627.92
353710,2026-02,94,48119.84,3.3,511.91
353710,2026-03,122,72608.66,3.6,595.15
353710,2026-04,103,99431.13,4.6,965.35
353710,2026-05,107,141926.47,5.2,1326.42
353710,2026-06,97,193974.6,6.1,1999.74
353730,2025-07,499,634642.44,6.7,1271.83
353730,2025-08,480,625710.39,7.3,1303.56
353730,2025-09,495,550505.43,6.6,1112.13
353730,2025-10,505,541395.3,6.4,1072.07
353730,2025-11,432,511325.37,7.1,1183.62
353730,2025-12,555,576521.33,5.9,1038.78
353730,2026-01,509,468549.32,3.5,920.53
353730,2026-02,512,519441.7,4.6,1014.53
353730,2026-03,519,496413.94,5.5,956.48
353730,2026-04,540,504528.07,5.5,934.31
353730,2026-05,516,527986.54,6.5,1023.23
353730,2026-06,471,544577.52,6.8,1156.22
353740,2025-07,75,27716.52,2.1,369.55
353740,2025-08,62,28124.8,3.2,453.63
353740,2025-09,74,29525.75,3.0,399.0
353740,2025-10,77,28343.72,2.7,368.1
353740,2025-11,88,37416.95,2.6,425.19
353740,2025-12,112,65753.25,2.7,587.08
353740,2026-01,73,29216.76,3.0,400.23
353740,2026-02,68,34284.64,2.8,504.19
353740,2026-03,77,62539.42,3.1,812.2
353740,2026-04,88,43363.43,2.4,492.77
353740,2026-05,75,29839.02,3.0,397.85
353780,2025-07,216,105891.98,3.4,490.24
353780,2025-08,284,123469.71,3.5,434.75
353780,2025-09,246,122862.59,3.5,499.44
353780,2025-10,254,110307.54,3.3,434.28
353780,2025-11,231,110532.12,3.3,478.49
353780,2025-12,250,113846.69,2.9,455.39
353780,2026-01,275,125742.45,2.9,457.25
353780,2026-02,227,151580.67,3.1,667.76
353780,2026-03,311,163401.61,3.1,525.41
353780,2026-04,230,119338.61,2.9,518.86
353780,2026-05,264,142452.54,2.9,539.59
353780,2026-06,300,158451.15,3.5,528.17
353790,2025-07,78,41306.87,2.6,529.58
353790,2025-08,89,45388.61,2.9,509.98
353790,2025-09,97,49518.21,2.6,510.5
353790,2025-10,90,35500.59,2.3,394.45
353790,2025-11,70,35673.62,2.2,509.62
353790,2025-12,70,33962.98,2.2,485.19
353790,2026-01,68,30228.44,2.9,444.54
353790,2026-02,102,39054.89,2.3,382.89
353790,2026-03,102,40732.82,2.5,399.34
353790,2026-04,114,47322.15,2.3,415.11
353790,2026-05,98,31649.72,2.3,322.96
353790,2026-06,111,45443.95,2.9,409.4
353800,2025-07,444,665263.64,5.5,1498.34
353800,2025-08,512,499909.38,4.7,976.39
353800,2025-09,554,682652.31,4.9,1232.22
353800,2025-10,725,805697.86,4.3,1111.31
353800,2025-11,561,668182.8,4.3,1191.06
353800,2025-12,625,691717.33,4.5,1106.75
353800,2026-01,894,1272213.71,5.6,1423.06
353800,2026-02,683,1017123.03,5.5,1489.2
353800,2026-03,1004,1573877.0,5.2,1567.61
353800,2026-04,621,907548.38,5.4,1461.43
353800,2026-05,605,921166.41,5.5,1522.59
353800,2026-06,659,994156.27,5.0,1508.58
353860,2025-07,41,15640.9,3.9,381.49
353860,2025-08,40,12718.63,3.3,317.97
353860,2025-09,40,12176.22,3.6,304.41
353860,2025-10,37,12921.14,4.7,349.22
353860,2025-11,31,10385.51,4.2,335.02
353860,2025-12,43,16198.25,4.9,376.7
353860,2026-01,44,16524.89,4.0,375.57
353860,2026-02,49,13173.83,4.7,268.85
353860,2026-03,42,16028.74,4.8,381.64
353860,2026-04,42,13743.78,3.9,327.23
353860,2026-05,44,19170.62,4.4,435.7
353860,2026-06,44,18650.96,4.3,423.89
353870,2025-07,2991,6590168.02,3.6,2203.33
353870,2025-08,3070,6847088.89,3.4,2230.32
353870,2025-09,3161,6846577.95,3.2,2165.95
353870,2025-10,3189,7104829.61,3.0,2227.92
353870,2025-11,3076,6137293.63,2.9,1995.22
353870,2025-12,2451,5838888.37,3.7,2382.25
353870,2026-01,2898,5857110.76,3.0,2021.09
353870,2026-02,2830,6102754.94,3.2,2156.45
353870,2026-03,3230,7148775.41,3.2,2213.24
353870,2026-04,3140,6166981.37,2.9,1964.01
353870,2026-05,3183,6102346.05,3.0,1917.17
353870,2026-06,3114,7087802.41,3.3,2276.11
353880,2025-07,179,95680.8,3.6,534.53
353880,2025-08,170,88540.4,2.9,520.83
353880,2025-09,153,76410.33,2.9,499.41
353880,2025-10,164,70973.66,2.8,432.77
353880,2025-11,144,64032.73,2.9,444.67
353880,2025-12,197,93360.88,3.1,473.91
353880,2026-01,149,63851.53,2.9,428.53
353880,2026-02,131,58935.98,2.9,449.89
353880,2026-03,130,52547.56,2.8,404.21
353880,2026-04,179,71703.71,3.0,400.58
353880,2026-05,218,85134.86,2.8,390.53
353880,2026-06,176,76504.0,3.1,434.68
353890,2025-07,158,173270.72,9.5,1096.65
353890,2025-08,138,169434.6,11.0,1227.79
353890,2025-09,99,153607.49,14.1,1551.59
353890,2025-10,85,144057.32,16.0,1694.79
353890,2025-11,93,151030.23,14.6,1623.98
353890,2025-12,87,146163.13,16.4,1680.04
353890,2026-01,106,155794.17,13.4,1469.76
353890,2026-02,133,152151.78,9.7,1144.0
353890,2026-03,120,162564.67,12.2,1354.71
353890,2026-04,109,157843.46,12.4,1448.11
353890,2026-05,123,158857.2,11.2,1291.52
353890,2026-06,97,150654.32,14.4,1553.14
353900,2025-07,102,85972.51,2.6,842.87
353900,2025-08,128,118861.06,2.1,928.6
353900,2025-09,116,92933.84,2.3,801.15
353900,2025-10,149,163311.8,1.4,1096.05
353900,2025-11,175,240869.11,1.3,1376.39
353900,2025-12,115,124159.59,1.5,1079.65
353900,2026-01,151,192127.26,1.5,1272.37
353900,2026-02,162,294587.09,1.3,1818.44
353900,2026-03,131,160018.18,1.6,1221.51
353900,2026-04,114,182624.14,2.0,1601.97
353900,2026-05,117,206690.4,1.8,1766.58
353900,2026-06,126,227738.49,1.2,1807.45
353930,2025-07,238,298448.69,4.8,1253.99
353930,2025-08,207,297754.23,5.2,1438.43
353930,2025-09,230,309081.7,4.8,1343.83
353930,2025-10,234,255631.12,4.4,1092.44
353930,2025-11,222,270380.94,4.0,1217.93
353930,2025-12,221,294163.18,4.2,1331.06
353930,2026-01,222,316738.13,4.9,1426.75
353930,2026-02,189,242060.24,4.8,1280.74
353930,2026-03,239,392219.05,4.3,1641.08
353930,2026-04,233,291700.36,4.2,1251.93
353930,2026-05,214,190060.47,3.3,888.13
353930,2026-06,226,301512.8,4.2,1334.13
353940,2025-07,42,10466.5,4.1,249.2
353940,2025-08,24,6673.21,5.2,278.05
353940,2025-09,19,4541.02,7.5,239.0
353940,2025-10,21,6962.31,6.0,331.54
353940,2025-11,20,8189.41,5.8,409.47
353940,2025-12,22,8459.93,8.0,384.54
353940,2026-01,29,8144.58,5.4,280.85
353940,2026-02,18,5357.35,8.8,297.63
353940,2026-03,27,9508.87,5.6,352.18
353940,2026-04,19,7033.56,6.8,370.19
353940,2026-05,28,7235.84,5.5,258.42
353940,2026-06,23,10782.12,6.1,468.79
353950,2025-07,118,86447.87,2.8,732.61
353950,2025-08,131,89817.34,2.3,685.63
353950,2025-09,117,106504.06,2.2,910.29
353950,2025-10,114,92552.19,2.2,811.86
353950,2025-11,98,51460.0,2.2,525.1
353950,2025-12,120,48872.78,2.2,407.27
353950,2026-01,108,45620.95,1.8,422.42
353950,2026-02,124,51268.04,2.0,413.45
353950,2026-03,140,64756.61,3.1,462.55
353950,2026-04,139,59298.07,2.3,426.6
353950,2026-05,140,60897.29,2.4,434.98
353950,2026-06,114,48143.96,2.2,422.32
354000,2025-07,74,33892.38,2.6,458.01
354000,2025-08,72,31541.81,2.8,438.08
354000,2025-09,83,37113.23,3.0,447.15
354000,2025-10,66,30109.98,3.4,456.21
354000,2025-11,88,40779.89,1.8,463.41
354000,2025-12,27,11011.68,3.0,407.84
354000,2026-01,70,30365.22,3.7,433.79
354000,2026-02,73,31489.8,3.3,431.37
354000,2026-03,71,32997.06,3.7,464.75
354000,2026-04,58,22436.0,2.7,386.83
354000,2026-05,79,32501.01,2.6,411.41
354000,2026-06,75,34014.46,3.3,453.53
354020,2025-07,123,66494.51,1.5,540.61
354020,2025-08,111,55028.56,1.9,495.75
354020,2025-09,99,45908.06,1.9,463.72
354020,2025-10,77,36279.66,1.8,471.16
354020,2025-11,175,115852.55,0.6,662.01
354020,2025-12,132,65327.96,1.2,494.91
354020,2026-01,87,54308.53,1.2,624.24
354020,2026-02,127,69995.74,1.5,551.15
354020,2026-03,158,91512.24,1.0,579.19
354020,2026-04,151,82054.61,1.7,543.41
354020,2026-05,87,45428.29,1.5,522.16
354020,2026-06,87,39311.39,2.1,451.86
354040,2025-07,18,8076.41,2.8,448.69
354040,2025-08,10,5221.35,4.7,522.14
354040,2025-09,10,3641.56,3.4,364.16
354040,2025-10,12,4014.89,4.8,334.57
354040,2025-11,11,3554.5,3.9,323.14
354040,2025-12,13,3335.95,3.2,256.61
354040,2026-01,19,5909.99,3.7,311.05
354040,2026-02,22,6209.12,3.5,282.23
354040,2026-03,12,3404.54,4.7,283.71
354040,2026-04,9,3493.6,4.1,388.18
354040,2026-05,9,2611.64,3.3,290.18
354040,2026-06,14,5061.18,3.5,361.51
354060,2025-07,472,432858.02,3.5,917.07
354060,2025-08,472,381162.06,2.0,807.55
354060,2025-09,407,325790.0,2.4,800.47
354060,2025-10,375,306657.78,2.4,817.75
354060,2025-11,323,262687.94,2.2,813.28
354060,2025-12,287,263772.11,2.8,919.07
354060,2026-01,342,314953.0,3.6,920.92
354060,2026-02,329,283918.7,2.4,862.97
354060,2026-03,395,318764.04,2.2,807.0
354060,2026-04,327,233062.52,2.4,712.73
354060,2026-05,354,273623.5,2.6,772.95
354060,2026-06,340,237163.3,2.2,697.54
354070,2025-07,169,219823.9,3.9,1300.73
354070,2025-08,189,256838.27,3.9,1358.93
354070,2025-09,235,227171.77,3.2,966.69
354070,2025-10,257,242272.02,3.6,942.69
354070,2025-11,197,207487.56,3.4,1053.24
354070,2025-12,197,159216.52,3.5,808.21
354070,2026-01,179,193295.83,2.8,1079.86
354070,2026-02,177,186698.73,3.1,1054.8
354070,2026-03,225,199548.27,3.3,886.88
354070,2026-04,194,202290.02,3.5,1042.73
354070,2026-05,217,184589.65,3.3,850.64
354070,2026-06,222,208170.8,3.7,937.71
354080,2025-07,70,27398.69,2.3,391.41
354080,2025-08,110,40054.23,2.5,364.13
354080,2025-09,62,28503.64,2.4,459.74
354080,2025-10,65,22907.41,2.5,352.42
354080,2025-11,52,17686.76,2.6,340.13
354080,2025-12,56,19185.32,2.4,342.6
354080,2026-01,60,22508.55,2.2,375.14
354080,2026-02,46,19804.04,2.8,430.52
354080,2026-03,75,28389.28,2.3,378.52
354080,2026-04,78,27900.97,2.6,357.7
354080,2026-05,92,35666.07,2.3,387.67
354080,2026-06,110,39773.88,2.6,361.58
354100,2025-07,772,891711.05,5.0,1155.07
354100,2025-08,769,879012.58,5.3,1143.06
354100,2025-09,961,1125949.46,5.7,1171.64
354100,2025-10,1034,1500952.58,5.8,1451.6
354100,2025-11,943,1441700.99,5.7,1528.85
354100,2025-12,978,1274519.82,5.6,1303.19
354100,2026-01,897,1442941.11,6.6,1608.63
354100,2026-02,847,1227956.68,6.2,1449.77
354100,2026-03,957,1528016.04,5.8,1596.67
354100,2026-04,982,1519121.79,5.8,1546.97
354100,2026-05,1028,1526190.8,5.5,1484.62
354100,2026-06,1012,1458025.77,5.4,1440.74
354120,2025-07,121,46966.6,3.7,388.15
354120,2025-08,92,32978.53,3.3,358.46
354120,2025-09,104,38795.99,2.8,373.04
354120,2025-10,96,37216.56,3.5,387.67
354120,2025-11,101,35115.26,2.3,347.68
354120,2025-12,106,41989.2,3.0,396.12
354120,2026-01,99,36103.67,2.5,364.68
354120,2026-02,93,34755.34,2.9,373.71
354120,2026-03,96,33703.78,3.4,351.08
354120,2026-04,90,31604.84,2.8,351.16
354120,2026-05,126,46326.18,2.8,367.67
354120,2026-06,121,48251.51,2.5,398.77
354130,2025-07,298,179609.32,3.0,602.72
354130,2025-08,268,141651.04,3.3,528.55
354130,2025-09,232,128237.31,3.8,552.75
354130,2025-10,213,143057.6,3.3,671.63
354130,2025-11,226,156834.47,3.3,693.96
354130,2025-12,279,185430.71,3.0,664.63
354130,2026-01,246,108211.4,3.4,439.88
354130,2026-02,205,85233.3,3.2,415.77
354130,2026-03,268,115322.88,3.4,430.31
354130,2026-04,264,121348.91,3.4,459.65
354130,2026-05,255,130188.98,3.6,510.55
354130,2026-06,214,100691.03,3.6,470.52
354140,2025-07,3676,7202310.66,5.7,1959.28
354140,2025-08,3802,7850979.25,5.5,2064.96
354140,2025-09,3816,7994061.33,5.9,2094.88
354140,2025-10,3777,7912934.14,5.2,2095.03
354140,2025-11,3522,7331232.09,5.9,2081.55
354140,2025-12,3290,7434464.23,6.2,2259.72
354140,2026-01,3635,7301726.62,6.0,2008.73
354140,2026-02,3365,6820288.93,5.7,2026.83
354140,2026-03,4081,7933996.67,5.5,1944.13
354140,2026-04,3551,7047354.51,5.3,1984.61
354140,2026-05,3947,7999821.64,5.7,2026.81
354140,2026-06,3670,7692089.7,5.5,2095.94
354150,2025-07,189,244294.37,4.6,1292.56
354150,2025-08,164,216694.75,4.1,1321.31
354150,2025-09,194,222870.74,3.9,1148.82
354150,2025-10,184,192048.7,3.9,1043.74
354150,2025-11,209,267800.59,3.3,1281.34
354150,2025-12,192,282289.29,4.3,1470.26
354150,2026-01,168,175308.9,4.4,1043.51
354150,2026-02,189,254177.1,4.2,1344.85
354150,2026-03,208,219279.01,3.7,1054.23
354150,2026-04,150,146767.28,3.8,978.45
354150,2026-05,138,185574.5,4.9,1344.74
354150,2026-06,193,262495.98,4.4,1360.08
354160,2025-07,278,313124.7,3.6,1126.35
354160,2025-08,408,485836.8,4.3,1190.78
354160,2025-09,315,368977.18,3.3,1171.36
354160,2025-10,333,338535.08,4.2,1016.62
354160,2025-11,361,443587.99,3.6,1228.78
354160,2025-12,320,340385.52,3.5,1063.7
354160,2026-01,322,380564.79,3.6,1181.88
354160,2026-02,308,321254.3,2.7,1043.03
354160,2026-03,479,460634.17,3.0,961.66
354160,2026-04,383,363112.77,3.1,948.08
354160,2026-05,374,390194.88,3.4,1043.3
354160,2026-06,353,376317.51,3.7,1066.06
354190,2025-07,11,4402.35,5.6,400.21
354190,2025-08,22,9325.55,4.5,423.89
354190,2025-09,20,9221.13,5.3,461.06
354190,2025-10,16,4897.23,4.2,306.08
354190,2025-11,10,4412.79,5.5,441.28
354190,2025-12,13,5808.41,5.7,446.8
354190,2026-01,19,8297.77,5.2,436.72
354190,2026-02,17,7050.77,3.5,414.75
354190,2026-03,17,9731.51,9.3,572.44
354190,2026-04,17,11626.39,8.4,683.91
354220,2025-07,377,407622.73,2.3,1081.23
354220,2025-08,375,438882.09,2.5,1170.35
354220,2025-09,371,452732.64,2.6,1220.3
354220,2025-10,402,427107.67,2.4,1062.46
354220,2025-11,349,392316.82,2.5,1124.12
354220,2025-12,279,336313.08,2.8,1205.42
354220,2026-01,371,422851.08,2.3,1139.76
354220,2026-02,357,409063.33,2.5,1145.84
354220,2026-03,399,456976.37,2.6,1145.3
354220,2026-04,405,428530.94,2.3,1058.1
354220,2026-05,404,427842.63,2.6,1059.02
354220,2026-06,382,432561.79,2.6,1132.36
354240,2025-07,79,27669.35,3.4,350.24
354240,2025-08,76,22593.42,3.0,297.28
354240,2025-09,79,25725.99,2.8,325.65
354240,2025-10,111,38412.69,3.0,346.06
354240,2025-11,58,20279.82,3.3,349.65
354240,2025-12,32,10472.78,3.4,327.27
354240,2026-01,101,32213.07,3.1,318.94
354240,2026-02,124,40246.57,3.3,324.57
354240,2026-03,92,29098.07,3.3,316.28
354240,2026-04,74,26508.46,3.2,358.22
354240,2026-05,83,28454.44,3.5,342.82
354240,2026-06,91,31459.73,2.9,345.71
354260,2025-07,915,1019683.75,4.1,1114.41
354260,2025-08,843,884553.98,3.5,1049.29
354260,2025-09,751,905564.84,3.6,1205.81
354260,2025-10,812,954748.45,4.1,1175.8
354260,2025-11,505,737035.89,4.6,1459.48
354260,2025-12,485,608563.33,4.2,1254.77
354260,2026-01,555,729917.01,4.0,1315.17
354260,2026-02,581,655084.31,3.9,1127.51
354260,2026-03,943,962186.22,3.1,1020.35
354260,2026-04,900,1006920.86,3.3,1118.8
354260,2026-05,917,938779.83,3.1,1023.75
354260,2026-06,855,902901.63,3.5,1056.03
354290,2025-07,31,21634.92,2.5,697.9
354290,2025-08,28,17571.52,2.4,627.55
354290,2025-09,29,22598.42,0.7,779.26
354290,2025-10,37,35247.4,1.6,952.63
354290,2025-11,49,53083.17,2.1,1083.33
354290,2025-12,35,33790.87,1.8,965.45
354290,2026-01,28,40758.73,1.7,1455.67
354290,2026-02,43,46683.63,0.9,1085.67
354290,2026-03,51,45477.43,2.6,891.71
354290,2026-04,46,54671.22,1.9,1188.5
354290,2026-05,39,26581.49,1.1,681.58
354290,2026-06,33,25087.15,2.6,760.22
354300,2025-07,117,49706.14,3.1,424.84
354300,2025-08,24,8064.04,3.6,336.0
354300,2025-09,20,7048.48,3.7,352.42
354300,2025-10,5,1739.09,4.2,347.82
354300,2025-11,44,14978.68,2.7,340.42
354300,2025-12,26,11054.81,4.8,425.18
354300,2026-01,22,6644.51,3.0,302.02
354300,2026-02,24,11126.06,5.3,463.59
354300,2026-03,34,13680.16,3.8,402.36
354300,2026-04,28,10291.23,3.6,367.54
354300,2026-05,39,16934.21,3.8,434.21
354300,2026-06,29,12391.39,4.6,427.29
354330,2025-07,134,99991.43,6.1,746.2
354330,2025-08,132,109748.07,7.2,831.42
354330,2025-09,186,115093.71,4.5,618.78
354330,2025-10,160,107879.54,6.3,674.25
354330,2025-11,177,108172.5,4.8,611.14
354330,2025-12,149,98067.8,5.4,658.17
354330,2026-01,165,103173.16,5.0,625.29
354330,2026-02,152,99223.67,5.3,652.79
354330,2026-03,146,106636.75,6.2,730.39
354330,2026-04,161,108839.9,7.5,676.02
354330,2026-05,163,97344.92,5.5,597.21
354330,2026-06,154,99131.42,5.0,643.71
354340,2025-07,7874,17993626.68,4.5,2285.2
354340,2025-08,8159,20763189.79,4.8,2544.82
354340,2025-09,8314,18489046.84,4.4,2223.84
354340,2025-10,8448,20533746.83,4.4,2430.6
354340,2025-11,8068,20424108.35,4.5,2531.5
354340,2025-12,7973,17476536.06,4.3,2191.96
354340,2026-01,7447,18467388.16,4.3,2479.84
354340,2026-02,6886,16200798.07,4.5,2352.72
354340,2026-03,7950,18648151.66,4.4,2345.68
354340,2026-04,7756,18462863.58,4.7,2380.46
354340,2026-05,7739,17977486.56,4.5,2322.97
354340,2026-06,7647,17998410.88,4.6,2353.66
354380,2025-07,22,10405.96,5.7,473.0
354380,2025-08,28,11982.2,6.2,427.94
354380,2025-09,31,13388.58,4.6,431.89
354380,2025-10,19,9263.46,6.9,487.55
354380,2025-11,22,7784.65,4.3,353.85
354380,2025-12,28,10179.14,4.8,363.54
354380,2026-01,24,10636.11,5.6,443.17
354380,2026-02,21,7309.97,5.0,348.09
354380,2026-03,21,8925.22,5.6,425.01
354380,2026-04,22,7186.41,5.0,326.65
354380,2026-05,23,9404.33,5.4,408.88
354380,2026-06,21,8359.96,4.9,398.09
354390,2025-07,879,1682895.64,6.7,1914.56
354390,2025-08,1049,1890308.85,6.1,1802.01
354390,2025-09,989,1824768.45,6.3,1845.06
354390,2025-10,978,1675679.82,6.4,1713.37
354390,2025-11,929,1597895.61,6.8,1720.02
354390,2025-12,1078,1735098.22,6.4,1609.55
354390,2026-01,902,1366343.31,6.6,1514.79
354390,2026-02,933,1418448.9,6.4,1520.31
354390,2026-03,1160,1646321.04,5.7,1419.24
354390,2026-04,1030,1586214.75,6.1,1540.01
354390,2026-05,1169,1979500.36,6.2,1693.33
354390,2026-06,1059,1796883.22,6.0,1696.77
354400,2025-07,78,24076.05,2.3,308.67
354400,2025-08,84,21689.73,1.8,258.21
354400,2025-09,81,18204.71,1.7,224.75
354400,2025-10,78,21571.76,1.5,276.56
354400,2025-11,77,12809.99,1.4,166.36
354400,2025-12,25,6128.19,1.0,245.13
354400,2026-01,112,27219.41,2.0,243.03
354400,2026-02,73,14168.81,1.2,194.09
354400,2026-03,82,18870.35,1.3,230.13
354400,2026-04,84,18921.28,1.4,225.25
354400,2026-05,79,16276.67,1.5,206.03
354400,2026-06,77,15524.36,1.7,201.62
354420,2025-07,21,7779.59,4.5,370.46
354420,2025-08,30,8080.26,2.7,269.34
354420,2025-09,16,4344.32,3.3,271.52
354420,2025-10,19,6674.87,3.6,351.31
354420,2025-11,19,6576.09,5.1,346.11
354420,2025-12,7,1988.72,2.3,284.1
354420,2026-01,15,7990.22,4.1,532.68
