codigo,codigo_capitulo,capitulo_cid10,internacoes
350550,Cap 03,III. Doenças do sangue e transtornos imunitários,128
350550,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",1650
350550,Cap 05,V. Transtornos mentais e comportamentais,538
350550,Cap 06,VI. Doenças do sistema nervoso,372
350550,Cap 07,VII. Doenças do olho e anexos,63
350550,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,50
350550,Cap 09,IX. Doenças do aparelho circulatório,2579
350550,Cap 10,X. Doenças do aparelho respiratório,1385
350550,Cap 11,XI. Doenças do aparelho digestivo,1830
350550,Cap 12,XII. Doenças da pele e do tecido subcutâneo,279
350550,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,656
350550,Cap 14,XIV. Doenças do aparelho geniturinário,2377
350550,Cap 15,"XV. Gravidez, parto e puerpério",1756
350550,Cap 16,XVI. Afecções originadas no período perinatal,543
350550,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,234
350550,Cap 18,XVIII. Sintomas e achados anormais não classificados,340
350550,Cap 19,XIX. Lesões e envenenamentos por causas externas,1594
350550,Cap 21,XXI. Contatos com serviços de saúde,290
350570,Cap 01,I. Doenças infecciosas e parasitárias,1246
350570,Cap 02,II. Neoplasias (tumores),1207
350570,Cap 03,III. Doenças do sangue e transtornos imunitários,308
350570,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",562
350570,Cap 05,V. Transtornos mentais e comportamentais,712
350570,Cap 06,VI. Doenças do sistema nervoso,485
350570,Cap 07,VII. Doenças do olho e anexos,2490
350570,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,69
350570,Cap 09,IX. Doenças do aparelho circulatório,4018
350570,Cap 10,X. Doenças do aparelho respiratório,4147
350570,Cap 11,XI. Doenças do aparelho digestivo,6630
350570,Cap 12,XII. Doenças da pele e do tecido subcutâneo,2739
350570,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,637
350570,Cap 14,XIV. Doenças do aparelho geniturinário,3822
350570,Cap 15,"XV. Gravidez, parto e puerpério",4898
350570,Cap 16,XVI. Afecções originadas no período perinatal,699
350570,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,172
350570,Cap 18,XVIII. Sintomas e achados anormais não classificados,1328
350570,Cap 19,XIX. Lesões e envenenamentos por causas externas,3526
350570,Cap 21,XXI. Contatos com serviços de saúde,1402
350580,Cap 01,I. Doenças infecciosas e parasitárias,204
350580,Cap 02,II. Neoplasias (tumores),3
350580,Cap 03,III. Doenças do sangue e transtornos imunitários,55
350580,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",97
350580,Cap 06,VI. Doenças do sistema nervoso,1
350580,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,1
350580,Cap 09,IX. Doenças do aparelho circulatório,194
350580,Cap 10,X. Doenças do aparelho respiratório,241
350580,Cap 11,XI. Doenças do aparelho digestivo,117
350580,Cap 12,XII. Doenças da pele e do tecido subcutâneo,1
350580,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,3
350580,Cap 14,XIV. Doenças do aparelho geniturinário,172
350580,Cap 15,"XV. Gravidez, parto e puerpério",8
350580,Cap 16,XVI. Afecções originadas no período perinatal,8
350580,Cap 19,XIX. Lesões e envenenamentos por causas externas,29
350580,Cap 21,XXI. Contatos com serviços de saúde,14
350590,Cap 01,I. Doenças infecciosas e parasitárias,196
350590,Cap 02,II. Neoplasias (tumores),93
350590,Cap 03,III. Doenças do sangue e transtornos imunitários,34
350590,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",112
350590,Cap 05,V. Transtornos mentais e comportamentais,8
350590,Cap 06,VI. Doenças do sistema nervoso,39
350590,Cap 07,VII. Doenças do olho e anexos,23
350590,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,3
350590,Cap 09,IX. Doenças do aparelho circulatório,272
350590,Cap 10,X. Doenças do aparelho respiratório,525
350590,Cap 11,XI. Doenças do aparelho digestivo,439
350590,Cap 12,XII. Doenças da pele e do tecido subcutâneo,70
350590,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,138
350590,Cap 14,XIV. Doenças do aparelho geniturinário,133
350590,Cap 15,"XV. Gravidez, parto e puerpério",425
350590,Cap 16,XVI. Afecções originadas no período perinatal,20
350590,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,1
350590,Cap 18,XVIII. Sintomas e achados anormais não classificados,181
350590,Cap 19,XIX. Lesões e envenenamentos por causas externas,708
350590,Cap 21,XXI. Contatos com serviços de saúde,248
350600,Cap 01,I. Doenças infecciosas e parasitárias,1004
350600,Cap 02,II. Neoplasias (tumores),3851
350600,Cap 03,III. Doenças do sangue e transtornos imunitários,191
350600,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",519
350600,Cap 05,V. Transtornos mentais e comportamentais,361
350600,Cap 06,VI. Doenças do sistema nervoso,408
350600,Cap 07,VII. Doenças do olho e anexos,1267
350600,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,442
350600,Cap 09,IX. Doenças do aparelho circulatório,5600
350600,Cap 10,X. Doenças do aparelho respiratório,3169
350600,Cap 11,XI. Doenças do aparelho digestivo,4865
350600,Cap 12,XII. Doenças da pele e do tecido subcutâneo,1154
350600,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,1111
350600,Cap 14,XIV. Doenças do aparelho geniturinário,4925
350600,Cap 15,"XV. Gravidez, parto e puerpério",4158
350600,Cap 16,XVI. Afecções originadas no período perinatal,1376
350600,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,1958
350600,Cap 18,XVIII. Sintomas e achados anormais não classificados,1110
350600,Cap 19,XIX. Lesões e envenenamentos por causas externas,6007
350600,Cap 21,XXI. Contatos com serviços de saúde,847
350610,Cap 01,I. Doenças infecciosas e parasitárias,215
350610,Cap 02,II. Neoplasias (tumores),173
350610,Cap 03,III. Doenças do sangue e transtornos imunitários,82
350610,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",192
350610,Cap 05,V. Transtornos mentais e comportamentais,28
350610,Cap 06,VI. Doenças do sistema nervoso,106
350610,Cap 07,VII. Doenças do olho e anexos,27
350610,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,13
350610,Cap 09,IX. Doenças do aparelho circulatório,730
350610,Cap 10,X. Doenças do aparelho respiratório,891
350610,Cap 11,XI. Doenças do aparelho digestivo,1564
350610,Cap 12,XII. Doenças da pele e do tecido subcutâneo,148
350610,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,490
350610,Cap 14,XIV. Doenças do aparelho geniturinário,960
350610,Cap 15,"XV. Gravidez, parto e puerpério",767
350610,Cap 16,XVI. Afecções originadas no período perinatal,173
350610,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,42
350610,Cap 18,XVIII. Sintomas e achados anormais não classificados,382
350610,Cap 19,XIX. Lesões e envenenamentos por causas externas,951
350610,Cap 21,XXI. Contatos com serviços de saúde,513
350630,Cap 01,I. Doenças infecciosas e parasitárias,72
350630,Cap 02,II. Neoplasias (tumores),18
350630,Cap 03,III. Doenças do sangue e transtornos imunitários,19
350630,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",27
350630,Cap 05,V. Transtornos mentais e comportamentais,75
350630,Cap 06,VI. Doenças do sistema nervoso,14
350630,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,1
350630,Cap 09,IX. Doenças do aparelho circulatório,87
350630,Cap 10,X. Doenças do aparelho respiratório,171
350630,Cap 11,XI. Doenças do aparelho digestivo,83
350630,Cap 12,XII. Doenças da pele e do tecido subcutâneo,18
350630,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,20
350630,Cap 14,XIV. Doenças do aparelho geniturinário,90
350630,Cap 15,"XV. Gravidez, parto e puerpério",1
350630,Cap 16,XVI. Afecções originadas no período perinatal,10
350630,Cap 18,XVIII. Sintomas e achados anormais não classificados,5
350630,Cap 19,XIX. Lesões e envenenamentos por causas externas,41
350635,Cap 01,I. Doenças infecciosas e parasitárias,185
350635,Cap 02,II. Neoplasias (tumores),112
350635,Cap 03,III. Doenças do sangue e transtornos imunitários,72
350635,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",143
350635,Cap 05,V. Transtornos mentais e comportamentais,186
350635,Cap 06,VI. Doenças do sistema nervoso,49
350635,Cap 07,VII. Doenças do olho e anexos,169
350635,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,13
350635,Cap 09,IX. Doenças do aparelho circulatório,422
350635,Cap 10,X. Doenças do aparelho respiratório,395
350635,Cap 11,XI. Doenças do aparelho digestivo,174
350635,Cap 12,XII. Doenças da pele e do tecido subcutâneo,123
350635,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,86
350635,Cap 14,XIV. Doenças do aparelho geniturinário,359
350635,Cap 15,"XV. Gravidez, parto e puerpério",516
350635,Cap 16,XVI. Afecções originadas no período perinatal,39
350635,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,7
350635,Cap 18,XVIII. Sintomas e achados anormais não classificados,10
350635,Cap 19,XIX. Lesões e envenenamentos por causas externas,444
350635,Cap 21,XXI. Contatos com serviços de saúde,267
350640,Cap 01,I. Doenças infecciosas e parasitárias,18
350640,Cap 02,II. Neoplasias (tumores),4
350640,Cap 03,III. Doenças do sangue e transtornos imunitários,1
350640,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",4
350640,Cap 05,V. Transtornos mentais e comportamentais,9
350640,Cap 06,VI. Doenças do sistema nervoso,6
350640,Cap 07,VII. Doenças do olho e anexos,2
350640,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,1
350640,Cap 09,IX. Doenças do aparelho circulatório,17
350640,Cap 10,X. Doenças do aparelho respiratório,71
350640,Cap 11,XI. Doenças do aparelho digestivo,13
350640,Cap 12,XII. Doenças da pele e do tecido subcutâneo,4
350640,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,1
350640,Cap 14,XIV. Doenças do aparelho geniturinário,31
350640,Cap 15,"XV. Gravidez, parto e puerpério",4
350640,Cap 18,XVIII. Sintomas e achados anormais não classificados,5
350640,Cap 19,XIX. Lesões e envenenamentos por causas externas,27
350650,Cap 01,I. Doenças infecciosas e parasitárias,171
350650,Cap 02,II. Neoplasias (tumores),6
350650,Cap 03,III. Doenças do sangue e transtornos imunitários,98
350650,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",70
350650,Cap 05,V. Transtornos mentais e comportamentais,3
350650,Cap 06,VI. Doenças do sistema nervoso,29
350650,Cap 07,VII. Doenças do olho e anexos,1
350650,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,8
350650,Cap 09,IX. Doenças do aparelho circulatório,352
350650,Cap 10,X. Doenças do aparelho respiratório,610
350650,Cap 11,XI. Doenças do aparelho digestivo,608
350650,Cap 12,XII. Doenças da pele e do tecido subcutâneo,130
350650,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,60
350650,Cap 14,XIV. Doenças do aparelho geniturinário,343
350650,Cap 15,"XV. Gravidez, parto e puerpério",1311
350650,Cap 16,XVI. Afecções originadas no período perinatal,68
350650,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,5
350650,Cap 18,XVIII. Sintomas e achados anormais não classificados,57
350650,Cap 19,XIX. Lesões e envenenamentos por causas externas,943
350650,Cap 21,XXI. Contatos com serviços de saúde,27
350670,Cap 01,I. Doenças infecciosas e parasitárias,14
350670,Cap 03,III. Doenças do sangue e transtornos imunitários,5
350670,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",10
350670,Cap 06,VI. Doenças do sistema nervoso,1
350670,Cap 09,IX. Doenças do aparelho circulatório,15
350670,Cap 10,X. Doenças do aparelho respiratório,47
350670,Cap 11,XI. Doenças do aparelho digestivo,5
350670,Cap 12,XII. Doenças da pele e do tecido subcutâneo,5
350670,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,1
350670,Cap 14,XIV. Doenças do aparelho geniturinário,27
350670,Cap 18,XVIII. Sintomas e achados anormais não classificados,2
350680,Cap 01,I. Doenças infecciosas e parasitárias,12
350680,Cap 02,II. Neoplasias (tumores),21
350680,Cap 03,III. Doenças do sangue e transtornos imunitários,1
350680,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",2
350680,Cap 06,VI. Doenças do sistema nervoso,1
350680,Cap 09,IX. Doenças do aparelho circulatório,15
350680,Cap 10,X. Doenças do aparelho respiratório,52
350680,Cap 11,XI. Doenças do aparelho digestivo,26
350680,Cap 12,XII. Doenças da pele e do tecido subcutâneo,18
350680,Cap 14,XIV. Doenças do aparelho geniturinário,10
350700,Cap 01,I. Doenças infecciosas e parasitárias,40
350700,Cap 02,II. Neoplasias (tumores),44
350700,Cap 03,III. Doenças do sangue e transtornos imunitários,36
350700,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",30
350700,Cap 05,V. Transtornos mentais e comportamentais,48
350700,Cap 06,VI. Doenças do sistema nervoso,16
350700,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,1
350700,Cap 09,IX. Doenças do aparelho circulatório,126
350700,Cap 10,X. Doenças do aparelho respiratório,241
350700,Cap 11,XI. Doenças do aparelho digestivo,253
350700,Cap 12,XII. Doenças da pele e do tecido subcutâneo,87
350700,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,31
350700,Cap 14,XIV. Doenças do aparelho geniturinário,176
350700,Cap 15,"XV. Gravidez, parto e puerpério",662
350700,Cap 16,XVI. Afecções originadas no período perinatal,57
350700,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,6
350700,Cap 18,XVIII. Sintomas e achados anormais não classificados,8
350700,Cap 19,XIX. Lesões e envenenamentos por causas externas,208
350700,Cap 21,XXI. Contatos com serviços de saúde,175
350710,Cap 01,I. Doenças infecciosas e parasitárias,13
350710,Cap 02,II. Neoplasias (tumores),1
350710,Cap 03,III. Doenças do sangue e transtornos imunitários,4
350710,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",9
350710,Cap 05,V. Transtornos mentais e comportamentais,17
350710,Cap 06,VI. Doenças do sistema nervoso,1
350710,Cap 09,IX. Doenças do aparelho circulatório,28
350710,Cap 10,X. Doenças do aparelho respiratório,57
350710,Cap 11,XI. Doenças do aparelho digestivo,6
350710,Cap 12,XII. Doenças da pele e do tecido subcutâneo,15
350710,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,3
350710,Cap 14,XIV. Doenças do aparelho geniturinário,34
350710,Cap 18,XVIII. Sintomas e achados anormais não classificados,5
350710,Cap 19,XIX. Lesões e envenenamentos por causas externas,2
350710,Cap 21,XXI. Contatos com serviços de saúde,1
350740,Cap 01,I. Doenças infecciosas e parasitárias,30
350740,Cap 02,II. Neoplasias (tumores),24
350740,Cap 03,III. Doenças do sangue e transtornos imunitários,24
350740,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",20
350740,Cap 05,V. Transtornos mentais e comportamentais,6
350740,Cap 06,VI. Doenças do sistema nervoso,6
350740,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,1
350740,Cap 09,IX. Doenças do aparelho circulatório,96
350740,Cap 10,X. Doenças do aparelho respiratório,188
350740,Cap 11,XI. Doenças do aparelho digestivo,144
350740,Cap 12,XII. Doenças da pele e do tecido subcutâneo,50
350740,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,8
350740,Cap 14,XIV. Doenças do aparelho geniturinário,161
350740,Cap 15,"XV. Gravidez, parto e puerpério",77
350740,Cap 16,XVI. Afecções originadas no período perinatal,3
350740,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,1
350740,Cap 18,XVIII. Sintomas e achados anormais não classificados,10
350740,Cap 19,XIX. Lesões e envenenamentos por causas externas,10
350740,Cap 21,XXI. Contatos com serviços de saúde,1
350750,Cap 01,I. Doenças infecciosas e parasitárias,2323
350750,Cap 02,II. Neoplasias (tumores),3222
350750,Cap 03,III. Doenças do sangue e transtornos imunitários,161
350750,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",622
350750,Cap 05,V. Transtornos mentais e comportamentais,819
350750,Cap 06,VI. Doenças do sistema nervoso,658
350750,Cap 07,VII. Doenças do olho e anexos,986
350750,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,66
350750,Cap 09,IX. Doenças do aparelho circulatório,4210
350750,Cap 10,X. Doenças do aparelho respiratório,2722
350750,Cap 11,XI. Doenças do aparelho digestivo,3489
350750,Cap 12,XII. Doenças da pele e do tecido subcutâneo,621
350750,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,453
350750,Cap 14,XIV. Doenças do aparelho geniturinário,2473
350750,Cap 15,"XV. Gravidez, parto e puerpério",2650
350750,Cap 16,XVI. Afecções originadas no período perinatal,819
350750,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,338
350750,Cap 18,XVIII. Sintomas e achados anormais não classificados,754
350750,Cap 19,XIX. Lesões e envenenamentos por causas externas,2736
350750,Cap 21,XXI. Contatos com serviços de saúde,535
350760,Cap 01,I. Doenças infecciosas e parasitárias,743
