codigo,municipio,periodo,media_permanencia
355380,TAQUARITUBA,2026/Mai,2.4
355380,TAQUARITUBA,2026/Jun,1.9
355400,TATUI,2025/Jul,3.6
355400,TATUI,2025/Ago,3.3
355400,TATUI,2025/Set,4.1
355400,TATUI,2025/Out,3.5
355400,TATUI,2025/Nov,4.2
355400,TATUI,2025/Dez,3.7
355400,TATUI,2026/Jan,4.8
355400,TATUI,2026/Fev,4.0
355400,TATUI,2026/Mar,4.0
355400,TATUI,2026/Abr,3.9
355400,TATUI,2026/Mai,3.4
355400,TATUI,2026/Jun,3.7
355410,TAUBATE,2025/Jul,4.0
355410,TAUBATE,2025/Ago,4.3
355410,TAUBATE,2025/Set,4.3
355410,TAUBATE,2025/Out,4.3
355410,TAUBATE,2025/Nov,4.5
355410,TAUBATE,2025/Dez,4.0
355410,TAUBATE,2026/Jan,4.2
355410,TAUBATE,2026/Fev,3.9
355410,TAUBATE,2026/Mar,4.2
355410,TAUBATE,2026/Abr,4.4
355410,TAUBATE,2026/Mai,4.0
355410,TAUBATE,2026/Jun,4.1
355430,TEODORO SAMPAIO,2025/Jul,3.6
355430,TEODORO SAMPAIO,2025/Ago,3.7
355430,TEODORO SAMPAIO,2025/Set,3.5
355430,TEODORO SAMPAIO,2025/Out,3.8
355430,TEODORO SAMPAIO,2025/Nov,4.0
355430,TEODORO SAMPAIO,2025/Dez,3.4
355430,TEODORO SAMPAIO,2026/Jan,3.6
355430,TEODORO SAMPAIO,2026/Fev,3.4
355430,TEODORO SAMPAIO,2026/Mar,3.7
355430,TEODORO SAMPAIO,2026/Abr,3.6
355430,TEODORO SAMPAIO,2026/Mai,3.2
355430,TEODORO SAMPAIO,2026/Jun,3.0
355440,TERRA ROXA,2025/Ago,4.1
355440,TERRA ROXA,2025/Out,5.0
355440,TERRA ROXA,2025/Nov,6.2
355440,TERRA ROXA,2025/Dez,6.5
355440,TERRA ROXA,2026/Jan,10.0
355440,TERRA ROXA,2026/Fev,2.0
355440,TERRA ROXA,2026/Mar,4.5
355440,TERRA ROXA,2026/Abr,8.5
355440,TERRA ROXA,2026/Mai,1.5
355440,TERRA ROXA,2026/Jun,3.3
355450,TIETE,2025/Jul,3.2
355450,TIETE,2025/Ago,2.9
355450,TIETE,2025/Set,2.8
355450,TIETE,2025/Out,2.7
355450,TIETE,2025/Nov,3.0
355450,TIETE,2025/Dez,2.8
355450,TIETE,2026/Jan,3.0
355450,TIETE,2026/Fev,2.6
355450,TIETE,2026/Mar,2.8
355450,TIETE,2026/Abr,2.9
355450,TIETE,2026/Mai,3.2
355450,TIETE,2026/Jun,3.0
355470,TORRINHA,2025/Jul,5.5
355470,TORRINHA,2025/Ago,3.2
355470,TORRINHA,2025/Set,3.3
355470,TORRINHA,2025/Out,2.5
355470,TORRINHA,2025/Nov,3.0
355470,TORRINHA,2026/Jan,4.3
355470,TORRINHA,2026/Fev,7.3
355470,TORRINHA,2026/Mar,4.1
355470,TORRINHA,2026/Abr,3.5
355470,TORRINHA,2026/Mai,4.1
355470,TORRINHA,2026/Jun,4.6
355500,TUPA,2025/Jul,11.9
355500,TUPA,2025/Ago,11.6
355500,TUPA,2025/Set,11.3
355500,TUPA,2025/Out,10.9
355500,TUPA,2025/Nov,12.1
355500,TUPA,2025/Dez,12.3
355500,TUPA,2026/Jan,13.1
355500,TUPA,2026/Fev,11.3
355500,TUPA,2026/Mar,11.6
355500,TUPA,2026/Abr,11.0
355500,TUPA,2026/Mai,11.1
355500,TUPA,2026/Jun,12.2
355510,TUPI PAULISTA,2025/Jul,4.5
355510,TUPI PAULISTA,2025/Ago,4.5
355510,TUPI PAULISTA,2025/Set,4.0
355510,TUPI PAULISTA,2025/Out,4.2
355510,TUPI PAULISTA,2025/Nov,4.4
355510,TUPI PAULISTA,2025/Dez,3.6
355510,TUPI PAULISTA,2026/Jan,3.8
355510,TUPI PAULISTA,2026/Fev,4.1
355510,TUPI PAULISTA,2026/Mar,4.9
355510,TUPI PAULISTA,2026/Abr,4.4
355510,TUPI PAULISTA,2026/Mai,4.9
355510,TUPI PAULISTA,2026/Jun,5.1
355540,UBATUBA,2025/Jul,2.9
355540,UBATUBA,2025/Ago,2.7
355540,UBATUBA,2025/Set,2.8
355540,UBATUBA,2025/Out,2.8
355540,UBATUBA,2025/Nov,2.8
355540,UBATUBA,2025/Dez,2.5
355540,UBATUBA,2026/Jan,2.9
355540,UBATUBA,2026/Fev,2.8
355540,UBATUBA,2026/Mar,3.0
355540,UBATUBA,2026/Abr,3.2
355540,UBATUBA,2026/Mai,3.4
355540,UBATUBA,2026/Jun,2.6
355580,URANIA,2025/Jul,3.6
355580,URANIA,2025/Ago,3.9
355580,URANIA,2025/Set,4.1
355580,URANIA,2025/Out,3.5
355580,URANIA,2025/Nov,4.1
355580,URANIA,2025/Dez,4.5
355580,URANIA,2026/Jan,3.8
355580,URANIA,2026/Fev,4.5
355580,URANIA,2026/Mar,4.0
355580,URANIA,2026/Abr,4.3
355580,URANIA,2026/Mai,3.7
355580,URANIA,2026/Jun,3.7
355600,URUPES,2025/Jul,2.6
355600,URUPES,2025/Ago,2.9
355600,URUPES,2025/Set,3.2
355600,URUPES,2025/Out,3.2
355600,URUPES,2025/Nov,2.4
355600,URUPES,2025/Dez,2.3
355600,URUPES,2026/Jan,2.8
355600,URUPES,2026/Fev,2.7
355600,URUPES,2026/Mar,2.6
355600,URUPES,2026/Abr,2.6
355600,URUPES,2026/Mai,2.5
355600,URUPES,2026/Jun,2.9
355620,VALINHOS,2025/Jul,5.1
355620,VALINHOS,2025/Ago,5.3
355620,VALINHOS,2025/Set,4.7
355620,VALINHOS,2025/Out,4.9
355620,VALINHOS,2025/Nov,4.9
355620,VALINHOS,2025/Dez,4.7
355620,VALINHOS,2026/Jan,5.1
355620,VALINHOS,2026/Fev,5.1
355620,VALINHOS,2026/Mar,4.4
355620,VALINHOS,2026/Abr,4.4
355620,VALINHOS,2026/Mai,4.8
355620,VALINHOS,2026/Jun,5.1
355630,VALPARAISO,2025/Jul,3.2
355630,VALPARAISO,2025/Ago,3.4
355630,VALPARAISO,2025/Set,3.3
355630,VALPARAISO,2025/Out,3.2
355630,VALPARAISO,2025/Nov,2.5
355630,VALPARAISO,2025/Dez,2.3
355630,VALPARAISO,2026/Jan,3.0
355630,VALPARAISO,2026/Fev,2.8
355630,VALPARAISO,2026/Mar,2.5
355630,VALPARAISO,2026/Abr,2.3
355630,VALPARAISO,2026/Mai,1.7
355630,VALPARAISO,2026/Jun,1.6
355640,VARGEM GRANDE DO SUL,2025/Jul,3.7
355640,VARGEM GRANDE DO SUL,2025/Ago,4.0
355640,VARGEM GRANDE DO SUL,2025/Set,3.4
355640,VARGEM GRANDE DO SUL,2025/Out,4.6
355640,VARGEM GRANDE DO SUL,2025/Nov,3.7
355640,VARGEM GRANDE DO SUL,2025/Dez,3.4
355640,VARGEM GRANDE DO SUL,2026/Jan,2.7
355640,VARGEM GRANDE DO SUL,2026/Fev,3.6
355640,VARGEM GRANDE DO SUL,2026/Mar,3.3
355640,VARGEM GRANDE DO SUL,2026/Abr,3.5
355640,VARGEM GRANDE DO SUL,2026/Mai,3.4
355640,VARGEM GRANDE DO SUL,2026/Jun,4.0
355650,VARZEA PAULISTA,2025/Jul,4.0
355650,VARZEA PAULISTA,2025/Ago,3.5
355650,VARZEA PAULISTA,2025/Set,3.7
355650,VARZEA PAULISTA,2025/Out,3.3
355650,VARZEA PAULISTA,2025/Nov,3.9
355650,VARZEA PAULISTA,2025/Dez,2.9
355650,VARZEA PAULISTA,2026/Jan,3.0
355650,VARZEA PAULISTA,2026/Fev,3.9
355650,VARZEA PAULISTA,2026/Mar,3.2
355650,VARZEA PAULISTA,2026/Abr,2.8
355650,VARZEA PAULISTA,2026/Mai,2.7
355650,VARZEA PAULISTA,2026/Jun,3.0
355670,VINHEDO,2025/Jul,3.3
355670,VINHEDO,2025/Ago,3.4
355670,VINHEDO,2025/Set,3.2
355670,VINHEDO,2025/Out,3.4
355670,VINHEDO,2025/Nov,3.5
355670,VINHEDO,2025/Dez,3.4
355670,VINHEDO,2026/Jan,3.6
355670,VINHEDO,2026/Fev,3.4
355670,VINHEDO,2026/Mar,3.2
355670,VINHEDO,2026/Abr,3.0
355670,VINHEDO,2026/Mai,3.1
355670,VINHEDO,2026/Jun,3.4
355680,VIRADOURO,2025/Jul,2.4
355680,VIRADOURO,2025/Ago,3.2
355680,VIRADOURO,2025/Set,3.4
355680,VIRADOURO,2025/Out,2.8
355680,VIRADOURO,2025/Nov,2.6
355680,VIRADOURO,2025/Dez,2.6
355680,VIRADOURO,2026/Jan,2.8
355680,VIRADOURO,2026/Fev,2.2
355680,VIRADOURO,2026/Mar,2.7
355680,VIRADOURO,2026/Abr,3.1
355680,VIRADOURO,2026/Mai,2.8
355680,VIRADOURO,2026/Jun,3.0
355700,VOTORANTIM,2025/Jul,4.8
355700,VOTORANTIM,2025/Ago,4.1
355700,VOTORANTIM,2025/Set,4.7
355700,VOTORANTIM,2025/Out,2.5
355700,VOTORANTIM,2025/Nov,3.7
355700,VOTORANTIM,2025/Dez,3.6
355700,VOTORANTIM,2026/Jan,4.1
355700,VOTORANTIM,2026/Fev,4.5
355700,VOTORANTIM,2026/Mar,3.7
355700,VOTORANTIM,2026/Abr,3.3
355700,VOTORANTIM,2026/Mai,4.2
355700,VOTORANTIM,2026/Jun,3.6
355710,VOTUPORANGA,2025/Jul,3.5
355710,VOTUPORANGA,2025/Ago,3.3
355710,VOTUPORANGA,2025/Set,3.2
355710,VOTUPORANGA,2025/Out,3.4
355710,VOTUPORANGA,2025/Nov,3.3
355710,VOTUPORANGA,2025/Dez,3.7
355710,VOTUPORANGA,2026/Jan,3.3
355710,VOTUPORANGA,2026/Fev,3.7
355710,VOTUPORANGA,2026/Mar,3.6
355710,VOTUPORANGA,2026/Abr,3.6
355710,VOTUPORANGA,2026/Mai,3.7
355710,VOTUPORANGA,2026/Jun,3.9
355720,CHAVANTES,2025/Jul,2.5
355720,CHAVANTES,2025/Ago,3.0
355720,CHAVANTES,2025/Set,3.1
355720,CHAVANTES,2025/Out,3.6
355720,CHAVANTES,2025/Nov,3.1
355720,CHAVANTES,2025/Dez,2.9
355720,CHAVANTES,2026/Jan,3.1
355720,CHAVANTES,2026/Fev,2.9
355720,CHAVANTES,2026/Mar,2.4
355720,CHAVANTES,2026/Abr,3.0
355720,CHAVANTES,2026/Mai,3.0
355720,CHAVANTES,2026/Jun,3.0
