codigo,municipio,periodo,internacoes
354630,SANTA CRUZ DAS PALMEIRAS,2025/Out,117.0
354630,SANTA CRUZ DAS PALMEIRAS,2025/Nov,93.0
354630,SANTA CRUZ DAS PALMEIRAS,2025/Dez,85.0
354630,SANTA CRUZ DAS PALMEIRAS,2026/Jan,117.0
354630,SANTA CRUZ DAS PALMEIRAS,2026/Fev,99.0
354630,SANTA CRUZ DAS PALMEIRAS,2026/Mar,96.0
354630,SANTA CRUZ DAS PALMEIRAS,2026/Abr,106.0
354630,SANTA CRUZ DAS PALMEIRAS,2026/Mai,121.0
354630,SANTA CRUZ DAS PALMEIRAS,2026/Jun,100.0
354640,SANTA CRUZ DO RIO PARDO,2025/Jul,421.0
354640,SANTA CRUZ DO RIO PARDO,2025/Ago,352.0
354640,SANTA CRUZ DO RIO PARDO,2025/Set,375.0
354640,SANTA CRUZ DO RIO PARDO,2025/Out,350.0
354640,SANTA CRUZ DO RIO PARDO,2025/Nov,335.0
354640,SANTA CRUZ DO RIO PARDO,2025/Dez,331.0
354640,SANTA CRUZ DO RIO PARDO,2026/Jan,283.0
354640,SANTA CRUZ DO RIO PARDO,2026/Fev,312.0
354640,SANTA CRUZ DO RIO PARDO,2026/Mar,339.0
354640,SANTA CRUZ DO RIO PARDO,2026/Abr,330.0
354640,SANTA CRUZ DO RIO PARDO,2026/Mai,356.0
354640,SANTA CRUZ DO RIO PARDO,2026/Jun,363.0
354660,SANTA FE DO SUL,2025/Jul,294.0
354660,SANTA FE DO SUL,2025/Ago,336.0
354660,SANTA FE DO SUL,2025/Set,293.0
354660,SANTA FE DO SUL,2025/Out,287.0
354660,SANTA FE DO SUL,2025/Nov,278.0
354660,SANTA FE DO SUL,2025/Dez,282.0
354660,SANTA FE DO SUL,2026/Jan,301.0
354660,SANTA FE DO SUL,2026/Fev,273.0
354660,SANTA FE DO SUL,2026/Mar,303.0
354660,SANTA FE DO SUL,2026/Abr,310.0
354660,SANTA FE DO SUL,2026/Mai,300.0
354660,SANTA FE DO SUL,2026/Jun,295.0
354680,SANTA ISABEL,2025/Jul,155.0
354680,SANTA ISABEL,2025/Ago,199.0
354680,SANTA ISABEL,2025/Set,178.0
354680,SANTA ISABEL,2025/Out,172.0
354680,SANTA ISABEL,2025/Nov,168.0
354680,SANTA ISABEL,2025/Dez,184.0
354680,SANTA ISABEL,2026/Jan,168.0
354680,SANTA ISABEL,2026/Fev,156.0
354680,SANTA ISABEL,2026/Mar,186.0
354680,SANTA ISABEL,2026/Abr,137.0
354680,SANTA ISABEL,2026/Mai,177.0
354680,SANTA ISABEL,2026/Jun,179.0
354730,SANTANA DE PARNAIBA,2025/Jul,370.0
354730,SANTANA DE PARNAIBA,2025/Ago,405.0
354730,SANTANA DE PARNAIBA,2025/Set,343.0
354730,SANTANA DE PARNAIBA,2025/Out,324.0
354730,SANTANA DE PARNAIBA,2025/Nov,314.0
354730,SANTANA DE PARNAIBA,2025/Dez,190.0
354730,SANTANA DE PARNAIBA,2026/Jan,398.0
354730,SANTANA DE PARNAIBA,2026/Fev,330.0
354730,SANTANA DE PARNAIBA,2026/Mar,77.0
354730,SANTANA DE PARNAIBA,2026/Abr,536.0
354730,SANTANA DE PARNAIBA,2026/Mai,462.0
354730,SANTANA DE PARNAIBA,2026/Jun,232.0
354750,SANTA RITA DO PASSA QUATRO,2025/Jul,154.0
354750,SANTA RITA DO PASSA QUATRO,2025/Ago,140.0
354750,SANTA RITA DO PASSA QUATRO,2025/Set,126.0
354750,SANTA RITA DO PASSA QUATRO,2025/Out,150.0
354750,SANTA RITA DO PASSA QUATRO,2025/Nov,143.0
354750,SANTA RITA DO PASSA QUATRO,2025/Dez,107.0
354750,SANTA RITA DO PASSA QUATRO,2026/Jan,144.0
354750,SANTA RITA DO PASSA QUATRO,2026/Fev,109.0
354750,SANTA RITA DO PASSA QUATRO,2026/Mar,175.0
354750,SANTA RITA DO PASSA QUATRO,2026/Abr,135.0
354750,SANTA RITA DO PASSA QUATRO,2026/Mai,148.0
354750,SANTA RITA DO PASSA QUATRO,2026/Jun,196.0
354760,SANTA ROSA DE VITERBO,2025/Jul,60.0
354760,SANTA ROSA DE VITERBO,2025/Ago,93.0
354760,SANTA ROSA DE VITERBO,2025/Set,88.0
354760,SANTA ROSA DE VITERBO,2025/Out,73.0
354760,SANTA ROSA DE VITERBO,2025/Nov,84.0
354760,SANTA ROSA DE VITERBO,2025/Dez,93.0
354760,SANTA ROSA DE VITERBO,2026/Jan,85.0
354760,SANTA ROSA DE VITERBO,2026/Fev,92.0
354760,SANTA ROSA DE VITERBO,2026/Mar,123.0
354760,SANTA ROSA DE VITERBO,2026/Abr,99.0
354760,SANTA ROSA DE VITERBO,2026/Mai,111.0
354760,SANTA ROSA DE VITERBO,2026/Jun,113.0
354770,SANTO ANASTACIO,2025/Jul,178.0
354770,SANTO ANASTACIO,2025/Ago,144.0
354770,SANTO ANASTACIO,2025/Set,185.0
354770,SANTO ANASTACIO,2025/Out,171.0
354770,SANTO ANASTACIO,2025/Nov,167.0
354770,SANTO ANASTACIO,2025/Dez,179.0
354770,SANTO ANASTACIO,2026/Jan,184.0
354770,SANTO ANASTACIO,2026/Fev,181.0
354770,SANTO ANASTACIO,2026/Mar,186.0
354770,SANTO ANASTACIO,2026/Abr,194.0
354770,SANTO ANASTACIO,2026/Mai,169.0
354770,SANTO ANASTACIO,2026/Jun,201.0
354780,SANTO ANDRE,2025/Jul,4102.0
354780,SANTO ANDRE,2025/Ago,3872.0
354780,SANTO ANDRE,2025/Set,3918.0
354780,SANTO ANDRE,2025/Out,3614.0
354780,SANTO ANDRE,2025/Nov,3580.0
354780,SANTO ANDRE,2025/Dez,2976.0
354780,SANTO ANDRE,2026/Jan,3404.0
354780,SANTO ANDRE,2026/Fev,2955.0
354780,SANTO ANDRE,2026/Mar,3542.0
354780,SANTO ANDRE,2026/Abr,4079.0
354780,SANTO ANDRE,2026/Mai,3616.0
354780,SANTO ANDRE,2026/Jun,4021.0
354790,SANTO ANTONIO DA ALEGRIA,2025/Jul,9.0
354790,SANTO ANTONIO DA ALEGRIA,2025/Ago,16.0
354790,SANTO ANTONIO DA ALEGRIA,2025/Set,13.0
354790,SANTO ANTONIO DA ALEGRIA,2025/Out,18.0
354790,SANTO ANTONIO DA ALEGRIA,2025/Nov,11.0
354790,SANTO ANTONIO DA ALEGRIA,2025/Dez,9.0
354790,SANTO ANTONIO DA ALEGRIA,2026/Jan,13.0
354790,SANTO ANTONIO DA ALEGRIA,2026/Fev,10.0
354790,SANTO ANTONIO DA ALEGRIA,2026/Mar,18.0
354790,SANTO ANTONIO DA ALEGRIA,2026/Abr,24.0
354790,SANTO ANTONIO DA ALEGRIA,2026/Mai,11.0
354790,SANTO ANTONIO DA ALEGRIA,2026/Jun,9.0
354850,SANTOS,2025/Jul,3046.0
354850,SANTOS,2025/Ago,2694.0
354850,SANTOS,2025/Set,3047.0
354850,SANTOS,2025/Out,2846.0
354850,SANTOS,2025/Nov,2688.0
354850,SANTOS,2025/Dez,2708.0
354850,SANTOS,2026/Jan,2659.0
354850,SANTOS,2026/Fev,2591.0
354850,SANTOS,2026/Mar,2785.0
354850,SANTOS,2026/Abr,2729.0
354850,SANTOS,2026/Mai,3106.0
354850,SANTOS,2026/Jun,3191.0
354860,SAO BENTO DO SAPUCAI,2025/Jul,63.0
354860,SAO BENTO DO SAPUCAI,2025/Ago,53.0
354860,SAO BENTO DO SAPUCAI,2025/Set,43.0
354860,SAO BENTO DO SAPUCAI,2025/Out,44.0
354860,SAO BENTO DO SAPUCAI,2025/Nov,40.0
354860,SAO BENTO DO SAPUCAI,2025/Dez,37.0
354860,SAO BENTO DO SAPUCAI,2026/Jan,44.0
354860,SAO BENTO DO SAPUCAI,2026/Fev,29.0
354860,SAO BENTO DO SAPUCAI,2026/Mar,27.0
354860,SAO BENTO DO SAPUCAI,2026/Abr,22.0
354860,SAO BENTO DO SAPUCAI,2026/Mai,57.0
354860,SAO BENTO DO SAPUCAI,2026/Jun,35.0
354870,SAO BERNARDO DO CAMPO,2025/Jul,3673.0
354870,SAO BERNARDO DO CAMPO,2025/Ago,3210.0
354870,SAO BERNARDO DO CAMPO,2025/Set,3597.0
354870,SAO BERNARDO DO CAMPO,2025/Out,3560.0
354870,SAO BERNARDO DO CAMPO,2025/Nov,3478.0
354870,SAO BERNARDO DO CAMPO,2025/Dez,2993.0
354870,SAO BERNARDO DO CAMPO,2026/Jan,3386.0
354870,SAO BERNARDO DO CAMPO,2026/Fev,3289.0
354870,SAO BERNARDO DO CAMPO,2026/Mar,3447.0
354870,SAO BERNARDO DO CAMPO,2026/Abr,3550.0
354870,SAO BERNARDO DO CAMPO,2026/Mai,3486.0
354870,SAO BERNARDO DO CAMPO,2026/Jun,3493.0
354880,SAO CAETANO DO SUL,2025/Jul,1240.0
354880,SAO CAETANO DO SUL,2025/Ago,1232.0
354880,SAO CAETANO DO SUL,2025/Set,1369.0
354880,SAO CAETANO DO SUL,2025/Out,1255.0
354880,SAO CAETANO DO SUL,2025/Nov,1251.0
354880,SAO CAETANO DO SUL,2025/Dez,1052.0
354880,SAO CAETANO DO SUL,2026/Jan,1050.0
354880,SAO CAETANO DO SUL,2026/Fev,1029.0
354880,SAO CAETANO DO SUL,2026/Mar,1470.0
354880,SAO CAETANO DO SUL,2026/Abr,1539.0
354880,SAO CAETANO DO SUL,2026/Mai,1320.0
354890,SAO CARLOS,2025/Jul,1859.0
354890,SAO CARLOS,2025/Ago,1688.0
354890,SAO CARLOS,2025/Set,1669.0
354890,SAO CARLOS,2025/Out,1864.0
354890,SAO CARLOS,2025/Nov,1802.0
354890,SAO CARLOS,2025/Dez,2010.0
354890,SAO CARLOS,2026/Jan,1822.0
354890,SAO CARLOS,2026/Fev,1694.0
354890,SAO CARLOS,2026/Mar,1786.0
354890,SAO CARLOS,2026/Abr,1763.0
354890,SAO CARLOS,2026/Mai,1782.0
354890,SAO CARLOS,2026/Jun,1889.0
354910,SAO JOAO DA BOA VISTA,2025/Jul,608.0
354910,SAO JOAO DA BOA VISTA,2025/Ago,566.0
354910,SAO JOAO DA BOA VISTA,2025/Set,553.0
354910,SAO JOAO DA BOA VISTA,2025/Out,546.0
354910,SAO JOAO DA BOA VISTA,2025/Nov,522.0
354910,SAO JOAO DA BOA VISTA,2025/Dez,504.0
354910,SAO JOAO DA BOA VISTA,2026/Jan,587.0
354910,SAO JOAO DA BOA VISTA,2026/Fev,625.0
354910,SAO JOAO DA BOA VISTA,2026/Mar,589.0
354910,SAO JOAO DA BOA VISTA,2026/Abr,572.0
354910,SAO JOAO DA BOA VISTA,2026/Mai,592.0
354910,SAO JOAO DA BOA VISTA,2026/Jun,545.0
354940,SAO JOAQUIM DA BARRA,2025/Jul,375.0
354940,SAO JOAQUIM DA BARRA,2025/Ago,368.0
354940,SAO JOAQUIM DA BARRA,2025/Set,340.0
354940,SAO JOAQUIM DA BARRA,2025/Out,323.0
354940,SAO JOAQUIM DA BARRA,2025/Nov,308.0
354940,SAO JOAQUIM DA BARRA,2025/Dez,283.0
354940,SAO JOAQUIM DA BARRA,2026/Jan,308.0
354940,SAO JOAQUIM DA BARRA,2026/Fev,258.0
354940,SAO JOAQUIM DA BARRA,2026/Mar,338.0
354940,SAO JOAQUIM DA BARRA,2026/Abr,366.0
354940,SAO JOAQUIM DA BARRA,2026/Mai,394.0
354940,SAO JOAQUIM DA BARRA,2026/Jun,361.0
354970,SAO JOSE DO RIO PARDO,2025/Jul,386.0
354970,SAO JOSE DO RIO PARDO,2025/Ago,357.0
354970,SAO JOSE DO RIO PARDO,2025/Set,342.0
354970,SAO JOSE DO RIO PARDO,2025/Out,419.0
354970,SAO JOSE DO RIO PARDO,2025/Nov,344.0
354970,SAO JOSE DO RIO PARDO,2025/Dez,342.0
354970,SAO JOSE DO RIO PARDO,2026/Jan,330.0
354970,SAO JOSE DO RIO PARDO,2026/Fev,328.0
354970,SAO JOSE DO RIO PARDO,2026/Mar,348.0
354970,SAO JOSE DO RIO PARDO,2026/Abr,363.0
354970,SAO JOSE DO RIO PARDO,2026/Mai,405.0
354970,SAO JOSE DO RIO PARDO,2026/Jun,370.0
354980,SAO JOSE DO RIO PRETO,2025/Jul,7694.0
354980,SAO JOSE DO RIO PRETO,2025/Ago,8154.0
354980,SAO JOSE DO RIO PRETO,2025/Set,8448.0
354980,SAO JOSE DO RIO PRETO,2025/Out,8163.0
354980,SAO JOSE DO RIO PRETO,2025/Nov,8185.0
354980,SAO JOSE DO RIO PRETO,2025/Dez,7479.0
354980,SAO JOSE DO RIO PRETO,2026/Jan,7690.0
354980,SAO JOSE DO RIO PRETO,2026/Fev,7553.0
354980,SAO JOSE DO RIO PRETO,2026/Mar,8085.0
354980,SAO JOSE DO RIO PRETO,2026/Abr,8051.0
354980,SAO JOSE DO RIO PRETO,2026/Mai,8338.0
354980,SAO JOSE DO RIO PRETO,2026/Jun,8128.0
354990,SAO JOSE DOS CAMPOS,2025/Jul,5340.0
354990,SAO JOSE DOS CAMPOS,2025/Ago,5162.0
354990,SAO JOSE DOS CAMPOS,2025/Set,4992.0
354990,SAO JOSE DOS CAMPOS,2025/Out,5000.0
354990,SAO JOSE DOS CAMPOS,2025/Nov,4554.0
354990,SAO JOSE DOS CAMPOS,2025/Dez,4444.0
354990,SAO JOSE DOS CAMPOS,2026/Jan,5063.0
354990,SAO JOSE DOS CAMPOS,2026/Fev,4682.0
354990,SAO JOSE DOS CAMPOS,2026/Mar,5047.0
354990,SAO JOSE DOS CAMPOS,2026/Abr,4701.0
354990,SAO JOSE DOS CAMPOS,2026/Mai,5454.0
354990,SAO JOSE DOS CAMPOS,2026/Jun,5355.0
355000,SAO LUIS DO PARAITINGA,2025/Jul,19.0
355000,SAO LUIS DO PARAITINGA,2025/Ago,16.0
355000,SAO LUIS DO PARAITINGA,2025/Set,16.0
355000,SAO LUIS DO PARAITINGA,2025/Out,18.0
355000,SAO LUIS DO PARAITINGA,2025/Nov,16.0
355000,SAO LUIS DO PARAITINGA,2025/Dez,12.0
355000,SAO LUIS DO PARAITINGA,2026/Jan,18.0
355000,SAO LUIS DO PARAITINGA,2026/Fev,18.0
355000,SAO LUIS DO PARAITINGA,2026/Mar,7.0
355010,SAO MANUEL,2025/Jul,172.0
355010,SAO MANUEL,2025/Ago,152.0
355010,SAO MANUEL,2025/Set,153.0
355010,SAO MANUEL,2025/Out,154.0
355010,SAO MANUEL,2025/Nov,144.0
355010,SAO MANUEL,2025/Dez,131.0
355010,SAO MANUEL,2026/Jan,86.0
355010,SAO MANUEL,2026/Fev,108.0
355010,SAO MANUEL,2026/Mar,112.0
355010,SAO MANUEL,2026/Abr,119.0
355010,SAO MANUEL,2026/Mai,158.0
355010,SAO MANUEL,2026/Jun,156.0
355020,SAO MIGUEL ARCANJO,2025/Jul,133.0
355020,SAO MIGUEL ARCANJO,2025/Ago,111.0
355020,SAO MIGUEL ARCANJO,2025/Set,98.0
355020,SAO MIGUEL ARCANJO,2025/Out,92.0
355020,SAO MIGUEL ARCANJO,2025/Nov,127.0
355020,SAO MIGUEL ARCANJO,2025/Dez,86.0
355020,SAO MIGUEL ARCANJO,2026/Jan,101.0
355020,SAO MIGUEL ARCANJO,2026/Fev,110.0
355020,SAO MIGUEL ARCANJO,2026/Mar,126.0
355020,SAO MIGUEL ARCANJO,2026/Abr,136.0
355020,SAO MIGUEL ARCANJO,2026/Mai,110.0
355020,SAO MIGUEL ARCANJO,2026/Jun,150.0
355030,SAO PAULO,2025/Jul,65416.0
355030,SAO PAULO,2025/Ago,64992.0
355030,SAO PAULO,2025/Set,63706.0
355030,SAO PAULO,2025/Out,65478.0
355030,SAO PAULO,2025/Nov,60993.0
355030,SAO PAULO,2025/Dez,57005.0
355030,SAO PAULO,2026/Jan,59211.0
355030,SAO PAULO,2026/Fev,58426.0
355030,SAO PAULO,2026/Mar,64714.0
355030,SAO PAULO,2026/Abr,63368.0
355030,SAO PAULO,2026/Mai,65419.0
355030,SAO PAULO,2026/Jun,62724.0
355040,SAO PEDRO,2025/Jul,379.0
355040,SAO PEDRO,2025/Ago,452.0
355040,SAO PEDRO,2025/Set,373.0
355040,SAO PEDRO,2025/Out,386.0
355040,SAO PEDRO,2025/Nov,377.0
355040,SAO PEDRO,2025/Dez,353.0
355040,SAO PEDRO,2026/Jan,347.0
355040,SAO PEDRO,2026/Fev,302.0
355040,SAO PEDRO,2026/Mar,370.0
355040,SAO PEDRO,2026/Abr,329.0
355040,SAO PEDRO,2026/Mai,428.0
355040,SAO PEDRO,2026/Jun,354.0
355060,SAO ROQUE,2025/Jul,302.0
355060,SAO ROQUE,2025/Ago,496.0
355060,SAO ROQUE,2025/Set,481.0
355060,SAO ROQUE,2025/Out,443.0
355060,SAO ROQUE,2025/Nov,402.0
355060,SAO ROQUE,2025/Dez,485.0
355060,SAO ROQUE,2026/Jan,442.0
355060,SAO ROQUE,2026/Fev,464.0
355060,SAO ROQUE,2026/Mar,270.0
355060,SAO ROQUE,2026/Abr,510.0
355060,SAO ROQUE,2026/Mai,503.0
355060,SAO ROQUE,2026/Jun,490.0
355070,SAO SEBASTIAO,2025/Jul,543.0
355070,SAO SEBASTIAO,2025/Ago,546.0
355070,SAO SEBASTIAO,2025/Set,499.0
355070,SAO SEBASTIAO,2025/Out,520.0
355070,SAO SEBASTIAO,2025/Nov,481.0
355070,SAO SEBASTIAO,2025/Dez,567.0
355070,SAO SEBASTIAO,2026/Jan,495.0
355070,SAO SEBASTIAO,2026/Fev,551.0
355070,SAO SEBASTIAO,2026/Mar,550.0
355070,SAO SEBASTIAO,2026/Abr,491.0
355070,SAO SEBASTIAO,2026/Mai,607.0
355070,SAO SEBASTIAO,2026/Jun,529.0
355080,SAO SEBASTIAO DA GRAMA,2025/Jul,66.0
355080,SAO SEBASTIAO DA GRAMA,2025/Ago,47.0
355080,SAO SEBASTIAO DA GRAMA,2025/Set,44.0
355080,SAO SEBASTIAO DA GRAMA,2025/Out,47.0
355080,SAO SEBASTIAO DA GRAMA,2025/Nov,55.0
355080,SAO SEBASTIAO DA GRAMA,2025/Dez,40.0
355080,SAO SEBASTIAO DA GRAMA,2026/Jan,42.0
355080,SAO SEBASTIAO DA GRAMA,2026/Fev,39.0
355080,SAO SEBASTIAO DA GRAMA,2026/Mar,53.0
355080,SAO SEBASTIAO DA GRAMA,2026/Abr,61.0
355080,SAO SEBASTIAO DA GRAMA,2026/Mai,40.0
355080,SAO SEBASTIAO DA GRAMA,2026/Jun,45.0
355090,SAO SIMAO,2025/Jul,38.0
355090,SAO SIMAO,2025/Ago,25.0
355090,SAO SIMAO,2025/Set,23.0
355090,SAO SIMAO,2025/Out,23.0
355090,SAO SIMAO,2025/Nov,27.0
355090,SAO SIMAO,2025/Dez,27.0
355090,SAO SIMAO,2026/Jan,25.0
355090,SAO SIMAO,2026/Fev,24.0
355090,SAO SIMAO,2026/Mar,20.0
355090,SAO SIMAO,2026/Abr,25.0
355090,SAO SIMAO,2026/Mai,26.0
355090,SAO SIMAO,2026/Jun,27.0
355100,SAO VICENTE,2025/Jul,1055.0
355100,SAO VICENTE,2025/Ago,962.0
355100,SAO VICENTE,2025/Set,911.0
355100,SAO VICENTE,2025/Out,719.0
355100,SAO VICENTE,2025/Nov,708.0
355100,SAO VICENTE,2025/Dez,672.0
355100,SAO VICENTE,2026/Jan,643.0
355100,SAO VICENTE,2026/Fev,716.0
355100,SAO VICENTE,2026/Mar,851.0
355100,SAO VICENTE,2026/Abr,761.0
355100,SAO VICENTE,2026/Mai,817.0
355100,SAO VICENTE,2026/Jun,753.0
355150,SERRANA,2025/Jul,313.0
355150,SERRANA,2025/Ago,347.0
355150,SERRANA,2025/Set,301.0
355150,SERRANA,2025/Out,356.0
355150,SERRANA,2025/Nov,281.0
355150,SERRANA,2025/Dez,218.0
355150,SERRANA,2026/Jan,268.0
355150,SERRANA,2026/Fev,253.0
355150,SERRANA,2026/Mar,301.0
355150,SERRANA,2026/Abr,279.0
355150,SERRANA,2026/Mai,291.0
355150,SERRANA,2026/Jun,285.0
355160,SERRA NEGRA,2025/Jul,197.0
355160,SERRA NEGRA,2025/Ago,204.0
355160,SERRA NEGRA,2025/Set,225.0
355160,SERRA NEGRA,2025/Out,252.0
355160,SERRA NEGRA,2025/Nov,190.0
355160,SERRA NEGRA,2025/Dez,170.0
355160,SERRA NEGRA,2026/Jan,184.0
355160,SERRA NEGRA,2026/Fev,242.0
355160,SERRA NEGRA,2026/Mar,231.0
355160,SERRA NEGRA,2026/Abr,267.0
355160,SERRA NEGRA,2026/Mai,248.0
355160,SERRA NEGRA,2026/Jun,225.0
355170,SERTAOZINHO,2025/Jul,598.0
355170,SERTAOZINHO,2025/Ago,563.0
355170,SERTAOZINHO,2025/Set,549.0
355170,SERTAOZINHO,2025/Out,620.0
355170,SERTAOZINHO,2025/Nov,527.0
355170,SERTAOZINHO,2025/Dez,464.0
355170,SERTAOZINHO,2026/Jan,564.0
355170,SERTAOZINHO,2026/Fev,520.0
355170,SERTAOZINHO,2026/Mar,666.0
355170,SERTAOZINHO,2026/Abr,571.0
355170,SERTAOZINHO,2026/Mai,667.0
355170,SERTAOZINHO,2026/Jun,602.0
355200,SILVEIRAS,2025/Jul,3.0
355200,SILVEIRAS,2025/Ago,1.0
355200,SILVEIRAS,2025/Out,2.0
355200,SILVEIRAS,2025/Nov,4.0
355200,SILVEIRAS,2025/Dez,3.0
355200,SILVEIRAS,2026/Mar,2.0
355200,SILVEIRAS,2026/Abr,4.0
355200,SILVEIRAS,2026/Mai,4.0
355200,SILVEIRAS,2026/Jun,3.0
355210,SOCORRO,2025/Jul,315.0
355210,SOCORRO,2025/Ago,384.0
355210,SOCORRO,2025/Set,294.0
355210,SOCORRO,2025/Out,243.0
355210,SOCORRO,2025/Nov,276.0
355210,SOCORRO,2025/Dez,386.0
355210,SOCORRO,2026/Jan,338.0
355210,SOCORRO,2026/Fev,231.0
355210,SOCORRO,2026/Mar,194.0
355210,SOCORRO,2026/Abr,309.0
355210,SOCORRO,2026/Mai,344.0
355210,SOCORRO,2026/Jun,283.0
355220,SOROCABA,2025/Jul,5286.0
355220,SOROCABA,2025/Ago,5324.0
355220,SOROCABA,2025/Set,5456.0
355220,SOROCABA,2025/Out,5267.0
355220,SOROCABA,2025/Nov,5015.0
355220,SOROCABA,2025/Dez,5166.0
355220,SOROCABA,2026/Jan,5008.0
355220,SOROCABA,2026/Fev,4736.0
355220,SOROCABA,2026/Mar,5095.0
355220,SOROCABA,2026/Abr,5157.0
355220,SOROCABA,2026/Mai,5441.0
355220,SOROCABA,2026/Jun,5306.0
355230,SUD MENNUCCI,2025/Jul,31.0
355230,SUD MENNUCCI,2025/Ago,21.0
355230,SUD MENNUCCI,2025/Set,16.0
355230,SUD MENNUCCI,2025/Out,12.0
355230,SUD MENNUCCI,2025/Nov,13.0
355230,SUD MENNUCCI,2025/Dez,18.0
355230,SUD MENNUCCI,2026/Jan,20.0
355230,SUD MENNUCCI,2026/Fev,11.0
355230,SUD MENNUCCI,2026/Mar,18.0
355230,SUD MENNUCCI,2026/Abr,16.0
355230,SUD MENNUCCI,2026/Mai,11.0
355230,SUD MENNUCCI,2026/Jun,7.0
355240,SUMARE,2025/Jul,1097.0
355240,SUMARE,2025/Ago,1169.0
355240,SUMARE,2025/Set,1135.0
355240,SUMARE,2025/Out,1062.0
355240,SUMARE,2025/Nov,1075.0
355240,SUMARE,2025/Dez,1008.0
355240,SUMARE,2026/Jan,1005.0
355240,SUMARE,2026/Fev,979.0
355240,SUMARE,2026/Mar,1040.0
355240,SUMARE,2026/Abr,1087.0
355240,SUMARE,2026/Mai,1150.0
355240,SUMARE,2026/Jun,997.0
355250,SUZANO,2025/Jul,808.0
355250,SUZANO,2025/Ago,750.0
355250,SUZANO,2025/Set,747.0
355250,SUZANO,2025/Out,773.0
355250,SUZANO,2025/Nov,769.0
355250,SUZANO,2025/Dez,710.0
355250,SUZANO,2026/Jan,763.0
355250,SUZANO,2026/Fev,691.0
355250,SUZANO,2026/Mar,760.0
355250,SUZANO,2026/Abr,230.0
355250,SUZANO,2026/Mai,764.0
355250,SUZANO,2026/Jun,661.0
355260,TABAPUA,2025/Jul,77.0
355260,TABAPUA,2025/Ago,62.0
355260,TABAPUA,2025/Set,82.0
355260,TABAPUA,2025/Out,73.0
355260,TABAPUA,2025/Nov,67.0
355260,TABAPUA,2025/Dez,86.0
355260,TABAPUA,2026/Jan,88.0
355260,TABAPUA,2026/Fev,83.0
355260,TABAPUA,2026/Mar,84.0
355260,TABAPUA,2026/Abr,116.0
355260,TABAPUA,2026/Mai,106.0
355260,TABAPUA,2026/Jun,95.0
355270,TABATINGA,2025/Jul,71.0
355270,TABATINGA,2025/Ago,118.0
355270,TABATINGA,2025/Set,62.0
355270,TABATINGA,2025/Out,74.0
355270,TABATINGA,2025/Nov,60.0
355270,TABATINGA,2025/Dez,81.0
355270,TABATINGA,2026/Jan,52.0
355270,TABATINGA,2026/Fev,77.0
355270,TABATINGA,2026/Mar,75.0
355270,TABATINGA,2026/Abr,88.0
355270,TABATINGA,2026/Mai,77.0
355270,TABATINGA,2026/Jun,70.0
355280,TABOAO DA SERRA,2025/Jul,1868.0
355280,TABOAO DA SERRA,2025/Ago,1731.0
355280,TABOAO DA SERRA,2025/Set,1932.0
355280,TABOAO DA SERRA,2025/Out,1733.0
355280,TABOAO DA SERRA,2025/Nov,1481.0
355280,TABOAO DA SERRA,2025/Dez,1436.0
355280,TABOAO DA SERRA,2026/Jan,1549.0
355280,TABOAO DA SERRA,2026/Fev,1461.0
355280,TABOAO DA SERRA,2026/Mar,1736.0
355280,TABOAO DA SERRA,2026/Abr,1718.0
355280,TABOAO DA SERRA,2026/Mai,1758.0
355280,TABOAO DA SERRA,2026/Jun,1882.0
355300,TAGUAI,2025/Jul,60.0
355300,TAGUAI,2025/Ago,61.0
355300,TAGUAI,2025/Set,49.0
355300,TAGUAI,2025/Out,49.0
355300,TAGUAI,2025/Nov,58.0
355300,TAGUAI,2025/Dez,42.0
355300,TAGUAI,2026/Jan,37.0
355300,TAGUAI,2026/Fev,43.0
355300,TAGUAI,2026/Mar,67.0
355300,TAGUAI,2026/Abr,62.0
355300,TAGUAI,2026/Mai,77.0
355300,TAGUAI,2026/Jun,66.0
355330,TAMBAU,2025/Jul,118.0
355330,TAMBAU,2025/Ago,119.0
355330,TAMBAU,2025/Set,90.0
355330,TAMBAU,2025/Out,91.0
355330,TAMBAU,2025/Nov,134.0
355330,TAMBAU,2025/Dez,111.0
355330,TAMBAU,2026/Jan,73.0
355330,TAMBAU,2026/Fev,58.0
355330,TAMBAU,2026/Mar,93.0
355330,TAMBAU,2026/Abr,90.0
355330,TAMBAU,2026/Mai,197.0
355330,TAMBAU,2026/Jun,102.0
355340,TANABI,2025/Jul,103.0
355340,TANABI,2025/Ago,98.0
355340,TANABI,2025/Set,134.0
355340,TANABI,2025/Out,144.0
355340,TANABI,2025/Nov,124.0
355340,TANABI,2025/Dez,123.0
355340,TANABI,2026/Jan,98.0
355340,TANABI,2026/Fev,115.0
355340,TANABI,2026/Mar,138.0
355340,TANABI,2026/Abr,153.0
355340,TANABI,2026/Mai,147.0
355340,TANABI,2026/Jun,112.0
355360,TAPIRATIBA,2025/Jul,32.0
355360,TAPIRATIBA,2025/Ago,29.0
355360,TAPIRATIBA,2025/Set,35.0
355360,TAPIRATIBA,2025/Out,28.0
355360,TAPIRATIBA,2025/Nov,28.0
355360,TAPIRATIBA,2025/Dez,37.0
355360,TAPIRATIBA,2026/Jan,29.0
355360,TAPIRATIBA,2026/Fev,29.0
355360,TAPIRATIBA,2026/Mar,35.0
355360,TAPIRATIBA,2026/Abr,34.0
