codigo,municipio,periodo,valor_total
355170,SERTAOZINHO,2025/Ago,899665.44
355170,SERTAOZINHO,2025/Set,1092626.59
355170,SERTAOZINHO,2025/Out,1223110.56
355170,SERTAOZINHO,2025/Nov,1043048.38
355170,SERTAOZINHO,2025/Dez,834213.49
355170,SERTAOZINHO,2026/Jan,1238476.61
355170,SERTAOZINHO,2026/Fev,911618.0
355170,SERTAOZINHO,2026/Mar,1130417.81
355170,SERTAOZINHO,2026/Abr,952673.45
355170,SERTAOZINHO,2026/Mai,1203853.87
355170,SERTAOZINHO,2026/Jun,960763.89
355200,SILVEIRAS,2025/Jul,1383.52
355200,SILVEIRAS,2025/Ago,582.42
355200,SILVEIRAS,2025/Out,626.64
355200,SILVEIRAS,2025/Nov,1427.74
355200,SILVEIRAS,2025/Dez,347.24
355200,SILVEIRAS,2026/Mar,343.14
355200,SILVEIRAS,2026/Abr,491.4
355200,SILVEIRAS,2026/Mai,1965.94
355200,SILVEIRAS,2026/Jun,1209.06
355210,SOCORRO,2025/Jul,239398.51
355210,SOCORRO,2025/Ago,364873.44
355210,SOCORRO,2025/Set,281449.96
355210,SOCORRO,2025/Out,249206.63
355210,SOCORRO,2025/Nov,270604.23
355210,SOCORRO,2025/Dez,338939.52
355210,SOCORRO,2026/Jan,314798.95
355210,SOCORRO,2026/Fev,197209.92
355210,SOCORRO,2026/Mar,184396.84
355210,SOCORRO,2026/Abr,272656.16
355210,SOCORRO,2026/Mai,283466.51
355210,SOCORRO,2026/Jun,269690.34
355220,SOROCABA,2025/Jul,11349705.05
355220,SOROCABA,2025/Ago,10703328.32
355220,SOROCABA,2025/Set,12953653.66
355220,SOROCABA,2025/Out,11087108.18
355220,SOROCABA,2025/Nov,10406262.68
355220,SOROCABA,2025/Dez,11202544.67
355220,SOROCABA,2026/Jan,9847729.81
355220,SOROCABA,2026/Fev,9460016.7
355220,SOROCABA,2026/Mar,10158134.83
355220,SOROCABA,2026/Abr,9568826.11
355220,SOROCABA,2026/Mai,10700998.73
355220,SOROCABA,2026/Jun,11023852.4
355230,SUD MENNUCCI,2025/Jul,13989.78
355230,SUD MENNUCCI,2025/Ago,11755.17
355230,SUD MENNUCCI,2025/Set,7979.82
355230,SUD MENNUCCI,2025/Out,6485.23
355230,SUD MENNUCCI,2025/Nov,5401.79
355230,SUD MENNUCCI,2025/Dez,7617.85
355230,SUD MENNUCCI,2026/Jan,8556.66
355230,SUD MENNUCCI,2026/Fev,4857.86
355230,SUD MENNUCCI,2026/Mar,7512.7
355230,SUD MENNUCCI,2026/Abr,4887.35
355230,SUD MENNUCCI,2026/Mai,5427.5
355230,SUD MENNUCCI,2026/Jun,3349.46
355240,SUMARE,2025/Jul,2190744.16
355240,SUMARE,2025/Ago,2271596.78
355240,SUMARE,2025/Set,2341647.45
355240,SUMARE,2025/Out,2330956.09
355240,SUMARE,2025/Nov,2243753.44
355240,SUMARE,2025/Dez,2293199.14
355240,SUMARE,2026/Jan,2076829.87
355240,SUMARE,2026/Fev,1646909.78
355240,SUMARE,2026/Mar,2292187.65
355240,SUMARE,2026/Abr,2196765.24
355240,SUMARE,2026/Mai,2640073.64
355240,SUMARE,2026/Jun,2260878.69
355250,SUZANO,2025/Jul,1022206.15
355250,SUZANO,2025/Ago,1049470.11
355250,SUZANO,2025/Set,962996.16
355250,SUZANO,2025/Out,942337.17
355250,SUZANO,2025/Nov,944970.16
355250,SUZANO,2025/Dez,995317.54
355250,SUZANO,2026/Jan,993156.05
355250,SUZANO,2026/Fev,868803.62
355250,SUZANO,2026/Mar,949552.11
355250,SUZANO,2026/Abr,285265.42
355250,SUZANO,2026/Mai,975807.87
355250,SUZANO,2026/Jun,1012121.76
355260,TABAPUA,2025/Jul,62145.13
355260,TABAPUA,2025/Ago,53833.25
355260,TABAPUA,2025/Set,76412.03
355260,TABAPUA,2025/Out,70755.76
355260,TABAPUA,2025/Nov,60007.96
355260,TABAPUA,2025/Dez,56235.24
355260,TABAPUA,2026/Jan,59610.06
355260,TABAPUA,2026/Fev,58635.58
355260,TABAPUA,2026/Mar,58209.03
355260,TABAPUA,2026/Abr,123544.11
355260,TABAPUA,2026/Mai,104982.0
355260,TABAPUA,2026/Jun,113400.98
355270,TABATINGA,2025/Jul,53401.5
355270,TABATINGA,2025/Ago,84115.23
355270,TABATINGA,2025/Set,31928.4
355270,TABATINGA,2025/Out,38325.12
355270,TABATINGA,2025/Nov,44878.03
355270,TABATINGA,2025/Dez,58094.34
355270,TABATINGA,2026/Jan,23024.8
355270,TABATINGA,2026/Fev,51562.71
355270,TABATINGA,2026/Mar,42834.23
355270,TABATINGA,2026/Abr,55584.93
355270,TABATINGA,2026/Mai,54584.83
355270,TABATINGA,2026/Jun,47774.62
355280,TABOAO DA SERRA,2025/Jul,3108849.52
355280,TABOAO DA SERRA,2025/Ago,2785575.04
355280,TABOAO DA SERRA,2025/Set,3237071.52
355280,TABOAO DA SERRA,2025/Out,2964209.53
355280,TABOAO DA SERRA,2025/Nov,2484316.09
355280,TABOAO DA SERRA,2025/Dez,2378743.94
355280,TABOAO DA SERRA,2026/Jan,2575482.88
355280,TABOAO DA SERRA,2026/Fev,2206293.71
355280,TABOAO DA SERRA,2026/Mar,3294449.8
355280,TABOAO DA SERRA,2026/Abr,2783327.65
355280,TABOAO DA SERRA,2026/Mai,2742113.5
355280,TABOAO DA SERRA,2026/Jun,2956526.7
355300,TAGUAI,2025/Jul,26428.34
355300,TAGUAI,2025/Ago,25811.73
355300,TAGUAI,2025/Set,23217.12
355300,TAGUAI,2025/Out,20585.39
355300,TAGUAI,2025/Nov,24970.0
355300,TAGUAI,2025/Dez,18336.65
355300,TAGUAI,2026/Jan,14594.28
355300,TAGUAI,2026/Fev,16424.02
355300,TAGUAI,2026/Mar,28727.81
355300,TAGUAI,2026/Abr,28863.86
355300,TAGUAI,2026/Mai,39555.6
355300,TAGUAI,2026/Jun,37445.37
355330,TAMBAU,2025/Jul,55529.33
355330,TAMBAU,2025/Ago,58167.4
355330,TAMBAU,2025/Set,40428.86
355330,TAMBAU,2025/Out,38784.0
355330,TAMBAU,2025/Nov,52232.81
355330,TAMBAU,2025/Dez,51640.21
355330,TAMBAU,2026/Jan,31077.46
355330,TAMBAU,2026/Fev,24886.63
355330,TAMBAU,2026/Mar,46244.37
355330,TAMBAU,2026/Abr,56910.14
355330,TAMBAU,2026/Mai,83795.66
355330,TAMBAU,2026/Jun,44150.84
355340,TANABI,2025/Jul,58670.59
355340,TANABI,2025/Ago,54538.06
355340,TANABI,2025/Set,67979.95
355340,TANABI,2025/Out,91614.34
355340,TANABI,2025/Nov,74364.02
355340,TANABI,2025/Dez,80718.81
355340,TANABI,2026/Jan,62368.05
355340,TANABI,2026/Fev,74779.67
355340,TANABI,2026/Mar,90829.23
355340,TANABI,2026/Abr,94607.4
355340,TANABI,2026/Mai,87544.95
355340,TANABI,2026/Jun,76643.8
355360,TAPIRATIBA,2025/Jul,17390.79
355360,TAPIRATIBA,2025/Ago,17247.39
355360,TAPIRATIBA,2025/Set,19432.1
355360,TAPIRATIBA,2025/Out,15178.95
355360,TAPIRATIBA,2025/Nov,12448.16
355360,TAPIRATIBA,2025/Dez,18488.13
355360,TAPIRATIBA,2026/Jan,12811.59
355360,TAPIRATIBA,2026/Fev,14274.77
355360,TAPIRATIBA,2026/Mar,19045.23
355360,TAPIRATIBA,2026/Abr,18815.38
355360,TAPIRATIBA,2026/Mai,19914.81
355360,TAPIRATIBA,2026/Jun,21240.95
355370,TAQUARITINGA,2025/Jul,344001.13
355370,TAQUARITINGA,2025/Ago,283316.31
355370,TAQUARITINGA,2025/Set,287898.7
355370,TAQUARITINGA,2025/Out,309698.65
355370,TAQUARITINGA,2025/Nov,275248.81
355370,TAQUARITINGA,2025/Dez,224256.85
355370,TAQUARITINGA,2026/Jan,217209.27
355370,TAQUARITINGA,2026/Fev,185854.02
355370,TAQUARITINGA,2026/Mar,355147.38
355370,TAQUARITINGA,2026/Abr,290114.07
355370,TAQUARITINGA,2026/Mai,317300.08
355370,TAQUARITINGA,2026/Jun,328358.5
355380,TAQUARITUBA,2025/Jul,66503.72
355380,TAQUARITUBA,2025/Ago,60633.82
355380,TAQUARITUBA,2025/Set,49167.59
355380,TAQUARITUBA,2025/Out,60749.45
355380,TAQUARITUBA,2025/Nov,61114.39
355380,TAQUARITUBA,2025/Dez,45089.61
355380,TAQUARITUBA,2026/Jan,46413.62
355380,TAQUARITUBA,2026/Fev,46548.69
355380,TAQUARITUBA,2026/Mar,61986.28
355380,TAQUARITUBA,2026/Abr,138865.85
355380,TAQUARITUBA,2026/Mai,86267.98
355380,TAQUARITUBA,2026/Jun,96533.36
355400,TATUI,2025/Jul,408709.54
355400,TATUI,2025/Ago,338943.3
355400,TATUI,2025/Set,427483.21
355400,TATUI,2025/Out,516311.48
355400,TATUI,2025/Nov,403643.86
355400,TATUI,2025/Dez,333513.27
355400,TATUI,2026/Jan,428506.42
355400,TATUI,2026/Fev,387869.75
355400,TATUI,2026/Mar,361206.84
355400,TATUI,2026/Abr,369696.98
355400,TATUI,2026/Mai,353688.34
355400,TATUI,2026/Jun,423224.73
355410,TAUBATE,2025/Jul,4870430.9
355410,TAUBATE,2025/Ago,4344152.93
355410,TAUBATE,2025/Set,4923095.47
355410,TAUBATE,2025/Out,5094242.88
355410,TAUBATE,2025/Nov,4270770.41
355410,TAUBATE,2025/Dez,5639729.85
355410,TAUBATE,2026/Jan,4568848.33
355410,TAUBATE,2026/Fev,3756593.12
355410,TAUBATE,2026/Mar,4983402.92
355410,TAUBATE,2026/Abr,4578463.6
355410,TAUBATE,2026/Mai,5815826.81
355410,TAUBATE,2026/Jun,4802748.08
355430,TEODORO SAMPAIO,2025/Jul,29349.47
355430,TEODORO SAMPAIO,2025/Ago,42901.84
355430,TEODORO SAMPAIO,2025/Set,34041.47
355430,TEODORO SAMPAIO,2025/Out,30619.8
355430,TEODORO SAMPAIO,2025/Nov,28577.13
355430,TEODORO SAMPAIO,2025/Dez,32256.0
355430,TEODORO SAMPAIO,2026/Jan,28535.76
355430,TEODORO SAMPAIO,2026/Fev,27135.64
355430,TEODORO SAMPAIO,2026/Mar,39541.49
355430,TEODORO SAMPAIO,2026/Abr,44509.15
355430,TEODORO SAMPAIO,2026/Mai,28838.86
355430,TEODORO SAMPAIO,2026/Jun,40469.88
355440,TERRA ROXA,2025/Ago,3300.52
355440,TERRA ROXA,2025/Out,3274.51
355440,TERRA ROXA,2025/Nov,1927.1
355440,TERRA ROXA,2025/Dez,801.1
355440,TERRA ROXA,2026/Jan,437.36
355440,TERRA ROXA,2026/Fev,112.83
355440,TERRA ROXA,2026/Mar,1164.84
355440,TERRA ROXA,2026/Abr,401.25
355440,TERRA ROXA,2026/Mai,1913.9
355440,TERRA ROXA,2026/Jun,1398.69
355450,TIETE,2025/Jul,83052.46
355450,TIETE,2025/Ago,99640.56
355450,TIETE,2025/Set,79160.88
355450,TIETE,2025/Out,85330.3
355450,TIETE,2025/Nov,78314.34
355450,TIETE,2025/Dez,86696.81
355450,TIETE,2026/Jan,76864.29
355450,TIETE,2026/Fev,75593.17
355450,TIETE,2026/Mar,83418.64
355450,TIETE,2026/Abr,59747.18
355450,TIETE,2026/Mai,73458.23
355450,TIETE,2026/Jun,53971.69
355470,TORRINHA,2025/Jul,2716.75
355470,TORRINHA,2025/Ago,2454.39
355470,TORRINHA,2025/Set,1250.49
355470,TORRINHA,2025/Out,1592.48
355470,TORRINHA,2025/Nov,3107.1
355470,TORRINHA,2026/Jan,8219.45
355470,TORRINHA,2026/Fev,1581.95
355470,TORRINHA,2026/Mar,3144.07
355470,TORRINHA,2026/Abr,1355.11
355470,TORRINHA,2026/Mai,2670.57
355470,TORRINHA,2026/Jun,4490.32
355500,TUPA,2025/Jul,1421833.36
355500,TUPA,2025/Ago,1436079.73
355500,TUPA,2025/Set,1383150.1
355500,TUPA,2025/Out,1548588.13
355500,TUPA,2025/Nov,1307195.61
355500,TUPA,2025/Dez,1325397.35
355500,TUPA,2026/Jan,1348575.51
355500,TUPA,2026/Fev,1328452.89
355500,TUPA,2026/Mar,1505153.35
355500,TUPA,2026/Abr,1381226.34
355500,TUPA,2026/Mai,1399798.51
355500,TUPA,2026/Jun,1386473.39
355510,TUPI PAULISTA,2025/Jul,62034.69
355510,TUPI PAULISTA,2025/Ago,66109.24
355510,TUPI PAULISTA,2025/Set,66727.24
355510,TUPI PAULISTA,2025/Out,60657.46
355510,TUPI PAULISTA,2025/Nov,69147.15
355510,TUPI PAULISTA,2025/Dez,65080.08
355510,TUPI PAULISTA,2026/Jan,84746.19
355510,TUPI PAULISTA,2026/Fev,62079.37
355510,TUPI PAULISTA,2026/Mar,73617.88
355510,TUPI PAULISTA,2026/Abr,69974.68
355510,TUPI PAULISTA,2026/Mai,68146.66
355510,TUPI PAULISTA,2026/Jun,71642.61
355540,UBATUBA,2025/Jul,124127.85
355540,UBATUBA,2025/Ago,269265.25
355540,UBATUBA,2025/Set,257846.21
355540,UBATUBA,2025/Out,235253.24
355540,UBATUBA,2025/Nov,221630.79
355540,UBATUBA,2025/Dez,146649.32
355540,UBATUBA,2026/Jan,252719.11
355540,UBATUBA,2026/Fev,287473.65
355540,UBATUBA,2026/Mar,275590.65
355540,UBATUBA,2026/Abr,187503.32
355540,UBATUBA,2026/Mai,225900.35
355540,UBATUBA,2026/Jun,234809.37
355580,URANIA,2025/Jul,11762.76
355580,URANIA,2025/Ago,9997.54
355580,URANIA,2025/Set,8980.33
355580,URANIA,2025/Out,7090.79
355580,URANIA,2025/Nov,9858.35
355580,URANIA,2025/Dez,7859.97
355580,URANIA,2026/Jan,13093.51
355580,URANIA,2026/Fev,15611.1
355580,URANIA,2026/Mar,17714.34
355580,URANIA,2026/Abr,17414.76
355580,URANIA,2026/Mai,13326.17
355580,URANIA,2026/Jun,16137.85
355600,URUPES,2025/Jul,80142.51
355600,URUPES,2025/Ago,59142.33
355600,URUPES,2025/Set,62382.0
355600,URUPES,2025/Out,83203.29
355600,URUPES,2025/Nov,82401.46
355600,URUPES,2025/Dez,111092.81
355600,URUPES,2026/Jan,78256.29
355600,URUPES,2026/Fev,82670.06
355600,URUPES,2026/Mar,104995.26
355600,URUPES,2026/Abr,95250.67
355600,URUPES,2026/Mai,92231.39
355600,URUPES,2026/Jun,80840.99
355620,VALINHOS,2025/Jul,599647.18
355620,VALINHOS,2025/Ago,603574.42
355620,VALINHOS,2025/Set,581885.69
355620,VALINHOS,2025/Out,632893.15
355620,VALINHOS,2025/Nov,584880.97
355620,VALINHOS,2025/Dez,537359.99
355620,VALINHOS,2026/Jan,559732.68
355620,VALINHOS,2026/Fev,603566.88
355620,VALINHOS,2026/Mar,659281.08
355620,VALINHOS,2026/Abr,618207.66
355620,VALINHOS,2026/Mai,652442.2
355620,VALINHOS,2026/Jun,605765.96
355630,VALPARAISO,2025/Jul,47038.24
355630,VALPARAISO,2025/Ago,43040.47
355630,VALPARAISO,2025/Set,45849.15
355630,VALPARAISO,2025/Out,47391.06
355630,VALPARAISO,2025/Nov,40823.7
355630,VALPARAISO,2025/Dez,37085.46
355630,VALPARAISO,2026/Jan,35483.97
355630,VALPARAISO,2026/Fev,58431.98
355630,VALPARAISO,2026/Mar,82718.42
355630,VALPARAISO,2026/Abr,76664.85
355630,VALPARAISO,2026/Mai,105672.52
355630,VALPARAISO,2026/Jun,118282.71
355640,VARGEM GRANDE DO SUL,2025/Jul,108627.87
355640,VARGEM GRANDE DO SUL,2025/Ago,122156.52
355640,VARGEM GRANDE DO SUL,2025/Set,80334.66
355640,VARGEM GRANDE DO SUL,2025/Out,109937.76
355640,VARGEM GRANDE DO SUL,2025/Nov,84471.94
355640,VARGEM GRANDE DO SUL,2025/Dez,84899.49
355640,VARGEM GRANDE DO SUL,2026/Jan,66762.54
355640,VARGEM GRANDE DO SUL,2026/Fev,86534.16
355640,VARGEM GRANDE DO SUL,2026/Mar,102872.78
355640,VARGEM GRANDE DO SUL,2026/Abr,94895.57
355640,VARGEM GRANDE DO SUL,2026/Mai,103126.85
355640,VARGEM GRANDE DO SUL,2026/Jun,130688.44
355650,VARZEA PAULISTA,2025/Jul,23966.17
355650,VARZEA PAULISTA,2025/Ago,21180.57
355650,VARZEA PAULISTA,2025/Set,15990.08
355650,VARZEA PAULISTA,2025/Out,19594.62
355650,VARZEA PAULISTA,2025/Nov,21488.3
355650,VARZEA PAULISTA,2025/Dez,14930.22
355650,VARZEA PAULISTA,2026/Jan,17303.99
355650,VARZEA PAULISTA,2026/Fev,12990.77
355650,VARZEA PAULISTA,2026/Mar,19834.6
355650,VARZEA PAULISTA,2026/Abr,14853.34
355650,VARZEA PAULISTA,2026/Mai,14863.81
355650,VARZEA PAULISTA,2026/Jun,20043.76
355670,VINHEDO,2025/Jul,469913.42
355670,VINHEDO,2025/Ago,512708.89
355670,VINHEDO,2025/Set,576228.7
355670,VINHEDO,2025/Out,537653.39
355670,VINHEDO,2025/Nov,454529.78
355670,VINHEDO,2025/Dez,442531.54
355670,VINHEDO,2026/Jan,484186.75
355670,VINHEDO,2026/Fev,508387.77
355670,VINHEDO,2026/Mar,540707.05
355670,VINHEDO,2026/Abr,489494.47
355670,VINHEDO,2026/Mai,505268.9
355670,VINHEDO,2026/Jun,514182.43
355680,VIRADOURO,2025/Jul,17939.03
355680,VIRADOURO,2025/Ago,13430.92
355680,VIRADOURO,2025/Set,13185.12
355680,VIRADOURO,2025/Out,13895.46
355680,VIRADOURO,2025/Nov,14587.55
355680,VIRADOURO,2025/Dez,9996.95
355680,VIRADOURO,2026/Jan,10318.64
355680,VIRADOURO,2026/Fev,9665.78
355680,VIRADOURO,2026/Mar,11029.41
355680,VIRADOURO,2026/Abr,12159.94
355680,VIRADOURO,2026/Mai,13000.23
355680,VIRADOURO,2026/Jun,14969.1
355700,VOTORANTIM,2025/Jul,363893.65
355700,VOTORANTIM,2025/Ago,323208.33
355700,VOTORANTIM,2025/Set,321881.46
355700,VOTORANTIM,2025/Out,385125.39
355700,VOTORANTIM,2025/Nov,317709.65
355700,VOTORANTIM,2025/Dez,307045.15
355700,VOTORANTIM,2026/Jan,250950.51
355700,VOTORANTIM,2026/Fev,242998.04
355700,VOTORANTIM,2026/Mar,328436.23
355700,VOTORANTIM,2026/Abr,256952.18
355700,VOTORANTIM,2026/Mai,273291.01
355700,VOTORANTIM,2026/Jun,323339.39
355710,VOTUPORANGA,2025/Jul,1807483.57
355710,VOTUPORANGA,2025/Ago,1594785.21
355710,VOTUPORANGA,2025/Set,2014828.32
355710,VOTUPORANGA,2025/Out,1842016.78
355710,VOTUPORANGA,2025/Nov,1573479.27
355710,VOTUPORANGA,2025/Dez,1992152.78
355710,VOTUPORANGA,2026/Jan,2334073.35
355710,VOTUPORANGA,2026/Fev,1915476.73
355710,VOTUPORANGA,2026/Mar,1830159.11
355710,VOTUPORANGA,2026/Abr,2233226.63
355710,VOTUPORANGA,2026/Mai,1999354.7
355710,VOTUPORANGA,2026/Jun,2122448.05
355720,CHAVANTES,2025/Jul,50277.79
355720,CHAVANTES,2025/Ago,48005.8
355720,CHAVANTES,2025/Set,54076.29
355720,CHAVANTES,2025/Out,55575.84
355720,CHAVANTES,2025/Nov,51016.66
355720,CHAVANTES,2025/Dez,44687.02
355720,CHAVANTES,2026/Jan,32686.78
355720,CHAVANTES,2026/Fev,35251.42
355720,CHAVANTES,2026/Mar,66517.29
355720,CHAVANTES,2026/Abr,147592.96
355720,CHAVANTES,2026/Mai,65319.25
355720,CHAVANTES,2026/Jun,68055.3
